ORIGIN,LATITUDE,LONGITUDE,Average Arrival Delay
DAB,29.17991667,-81.05805556,1.7346109175377469
DAL,32.84711389,-96.85177222,7.87210789947308
DAY,39.90237583,-84.219375,7.004440215667618
DBQ,42.40295944,-90.70916722,-2.3493975903614457
DCA,38.85208333,-77.03772222,5.446009845385842
DEN,39.85840806,-104.6670019,10.53921375569499
DFW,32.89595056,-97.0372,9.230136051979754
DHN,31.32133917,-85.44962889,3.5373244641537323
DIK,46.79738889,-102.8019528,16.267352185089976
DLG,59.0454125,-158.5033389,8.131578947368421
DLH,46.84209028,-92.19364861,3.9855117139334157
DRO,37.15151667,-107.7537692,6.618265777321703
DRT,29.37181222,-100.9232339,-7.672413793103448
DSM,41.53493306,-93.66068222,7.098070210103405
DTW,42.21205889,-83.34883583,4.546791294296049
EAU,44.86525722,-91.48507194,5.097667638483965
EGE,39.64256778,-106.9176953,4.532350532350533
EKO,40.82492611,-115.7916964,-2.4496644295302015
ELM,42.15991361,-76.89144333,-2.352870813397129
ELP,31.80666667,-106.3778056,4.245228426395939
ERI,42.08202139,-80.17621556,-3.1835897435897436
ESC,45.72266972,-87.09373139,-7.648241206030151
EUG,44.12326,-123.2186856,7.239100949428406
EVV,38.03799139,-87.53062667,4.852045256744995
EWN,35.07297222,-77.04294444,3.308004052684904
EWR,40.69249722,-74.16866056,9.107054735458092
EYW,24.55611111,-81.75955556,1.231145251396648
FAI,64.8136775,-147.8596694,-1.947766323024055
FAR,46.91934889,-96.81498889,8.904073789392775
FAT,36.77619444,-119.7181389,7.77995308552869
FAY,34.99147222,-78.88,7.895212966453072
FCA,48.31140472,-114.2550694,-3.504835589941973
FLG,35.13845472,-111.6712183,-4.329014084507042
FLL,26.07258333,-80.15275,7.579129348687016
FNT,42.96550333,-83.74345639,-1.05989110707804
FSD,43.58135111,-96.74170028,7.248359625855088
FSM,35.33659028,-94.36744111,3.756273925988941
FWA,40.97846583,-85.19514639,5.588306942752741
GCC,44.34889806,-105.5393614,3.3113333333333332
GCK,37.92751556,-100.7244147,3.4551920341394027
GEG,47.61985556,-117.5338425,-0.7900789177001127
GFK,47.949255,-97.17611111,-2.3869701726844585
GGG,32.38486111,-94.71171,13.568513119533527
GJT,39.1224125,-108.5267347,2.871897896478374
GNV,29.69005556,-82.27177778,6.378773125608569
GPT,30.40728028,-89.07009278,7.266171792152704
GRB,44.48507333,-88.12959,3.665718855518038
GRI,40.96747222,-98.30861111,4.523006134969325
GRK,31.06489778,-97.82779778,4.50418410041841
GRR,42.88081972,-85.52276778,6.084747193382291
GSO,36.09774694,-79.9372975,5.950193088424596
GSP,34.89566722,-82.21885833,5.561802313781206
GST,58.42438139,-135.7073814,7.095890410958904
GTF,47.48200194,-111.3706853,-1.7150383141762453
GTR,33.45033444,-88.59136861,5.085742771684945
GUC,38.53396333,-106.9331817,10.485416666666667
GUM,13.48345,-144.7959825,2.3112947658402203
HDN,40.48118028,-107.2176597,1.810318664643399
HIB,47.38659917,-92.83899333,-7.065789473684211
HLN,46.60681806,-111.9827503,-6.252016129032258
HNL,21.31869111,-157.9224072,2.997940228482063
HOB,32.68752778,-103.2170278,1.4357638888888888
HOU,29.64541861,-95.27888889,8.47254340188956
HPN,41.06695778,-73.70757444,7.930164533820841
HRL,26.22850611,-97.65439389,2.3801353310778155
HSV,34.6404475,-86.77310944,4.9740145618880245
IAD,38.94453194,-77.45580972,9.354770259212515
IAH,29.98047222,-95.33972222,5.341021794857443
ICT,37.64995889,-97.43304583,7.648685527153643
IDA,43.51455556,-112.0701667,-1.0315490960652252
ILG,39.67872222,-75.60652778,2.1681159420289857
ILM,34.27061111,-77.90255556,4.7936274509803924
IMT,45.81835417,-88.1145425,0.539291217257319
IND,39.71732917,-86.29438417,4.738092100928915
INL,48.56618722,-93.40306667,-3.3639240506329116
IPL,32.83422028,-115.5787456,-4.183856502242152
ISN,48.17793861,-103.6423467,10.700333492139114
ISP,40.7952425,-73.10021194,5.188660004079135
ITH,42.49102778,-76.45844444,-4.392982456140351
ITO,19.72026306,-155.0484703,1.3859278059785674
IYK,35.65884306,-117.8295122,-8.224806201550388
JAC,43.60732417,-110.7377389,5.745909849749583
JAN,32.31116667,-90.07588889,6.335118346363928
JAX,30.49405556,-81.68786111,4.682900788436268
JFK,40.63975111,-73.77892556,5.551481036679838
JLN,37.15181361,-94.49826833,11.444285714285714
JNU,58.35496194,-134.5762764,2.3344734913266554
KOA,19.73876583,-156.0456314,2.43820928230414
KTN,55.35556861,-131.71374,0.9539641943734015
LAN,42.7787,-84.58735806,4.260694803330463
LAR,41.31205,-105.6749864,-4.578643578643579
LAS,36.08036111,-115.1523333,5.9586807499109495
LAW,34.56771444,-98.41663667,1.4499707431246343
LAX,33.94253611,-118.4080744,4.455179686866229
LBB,33.66363889,-101.8227778,5.1897620764239365
LCH,30.1260975,-93.22340361,1.0323212536728696
LEX,38.03697222,-84.60538889,6.882043576258452
LFT,30.20527972,-91.987655,6.433684210526316
LGA,40.77724306,-73.87260917,5.783488234130908
LGB,33.81772222,-118.1516111,1.043263473053892
LIH,21.97598306,-159.3389581,1.6624925966663846
LIT,34.72939611,-92.22424556,9.349857512094903
LMT,42.15614361,-121.7332081,-2.8480825958702063
LNK,40.85097222,-96.75925,9.262741373852485
LRD,27.54373861,-99.46154361,4.44976282880552
LSE,43.87937972,-91.25653778,2.519298245614035
LWS,46.37449806,-117.0153944,-5.675840978593272
MAF,31.94252778,-102.2019139,5.448437329848633
MBS,43.53291472,-84.07964722,-1.335256192738378
MCI,39.29760528,-94.71390556,5.573534149484536
MCN,32.69284944,-83.64921083,0.0
MCO,28.42888889,-81.31602778,5.791144786807467
MDT,40.19349528,-76.76340361,4.809126743480897
MDW,41.7859825,-87.75242444,11.182415795061784
MEM,35.04241667,-89.97666667,3.317228580266007
MFE,26.17583333,-98.23861111,3.9013557737260403
MFR,42.37422778,-122.8734978,10.63374613003096
MGM,32.30064417,-86.39397611,5.446414395342683
MHK,39.14096722,-96.67083278,7.194541231126597
MHT,42.93451639,-71.43705583,4.150958876012717
MIA,25.79325,-80.29055556,5.208310303744918
MKE,42.94722222,-87.89658333,6.295659413216972
MKG,43.16948806,-86.23822306,8.467261904761905
MLB,28.10275,-80.64580556,6.936629526462395
MLI,41.44852639,-90.50753917,5.75473321858864
MLU,32.51086556,-92.03768778,6.556134969325154
MMH,37.62404861,-118.8377722,11.1375
MOB,30.69141667,-88.24283333,9.382986296494039
MOD,37.62581722,-120.9544214,13.129831516352825
MOT,48.25937778,-101.2803339,6.91114922813036
MQT,46.353639,-87.395361,-0.41652754590984975
MRY,36.5869825,-121.8429478,6.536984754376059
MSN,43.13985778,-89.33751361,6.9696108815427
MSO,46.91630556,-114.0905556,4.316703504894222
MSP,44.88054694,-93.2169225,3.4358592132505175
MSY,29.99338889,-90.25802778,3.692841668801975
MTJ,38.50886722,-107.8938333,7.478802992518704
MVY,41.39302583,-70.6143325,20.727272727272727
MYR,33.67975,-78.92833333,5.054404791614674
OAJ,34.82916444,-77.61213778,6.534261838440111
OAK,37.72129083,-122.2207167,4.092469824433065
OGG,20.89864972,-156.4304578,2.1078525361687293
OKC,35.39308833,-97.60073389,6.337334148044692
OMA,41.30251861,-95.89417306,5.2213373609776195
OME,64.51220222,-165.4452458,6.615715823466092
ONT,34.056,-117.6011944,2.6452106546793552
ORD,41.979595,-87.90446417,12.936134198769283
ORF,36.89461111,-76.20122222,5.479753846153846
ORH,42.26733944,-71.87570944,11.115789473684211
OTH,43.41713889,-124.2460278,25.858974358974358
OTZ,66.88467694,-162.5985497,6.5490830636461705
PAH,37.06083333,-88.77375,-1.4304347826086956
PBI,26.68316194,-80.09559417,7.6532667876588025
PDX,45.58872222,-122.5975,1.5774512935164484
PHF,37.13189556,-76.4929875,8.707371225577266
PHL,39.87195278,-75.24114083,6.142263980531373
PHX,33.43416667,-112.0080556,3.469407385484018
PIA,40.66424333,-89.69330556,8.631721470019343
PIH,42.91130556,-112.5958611,-2.184375
PIT,40.49146583,-80.23287083,3.8451135417905125
PLN,45.5709275,-84.796715,1.5831202046035806
PNS,30.47330556,-87.18744444,5.672818791946309
PPG,14.33102278,-170.7105258,53.77358490566038
PSC,46.26468028,-119.1190292,-1.3433770883054892
PSE,18.00830278,-66.56301194,5.218064516129032
PSG,56.80165194,-132.9452781,-0.7840112201963534
PSP,33.82921556,-116.5062531,7.259186934138115
PVD,41.72399917,-71.42822111,2.6387586662264773
PWM,43.64616667,-70.30875,7.50656051894442
RAP,44.04532139,-103.0573708,5.041995418681599
RDD,40.50898361,-122.2934019,14.472497745716861
RDM,44.25406722,-121.1499633,0.5517454433117084
RDU,35.87763889,-78.78747222,5.875495081129424
RFD,42.19536389,-89.09721111,4.566265060240964
RHI,45.63119306,-89.46745361,-5.949443882709808
RIC,37.50516667,-77.31966667,5.911121774365537
RKS,41.5942175,-109.0651928,5.630785791173305
RNO,39.49857611,-119.7680647,5.106127235414834
ROA,37.32546833,-79.97542833,11.416149068322982
ROC,43.11886611,-77.67238389,7.596804418581714
ROW,33.30155556,-104.5305556,2.511928429423459
RST,43.90882639,-92.49798722,0.5318352059925093
RSW,26.53616667,-81.75516667,2.6811394526159003
SAF,35.61677778,-106.0881389,13.446820175438596
SAN,32.73355611,-117.1896567,3.4266400328072706
SAT,29.53369444,-98.46977778,2.746509346147073
SAV,32.12758333,-81.20213889,9.276755136986301
SBA,34.42621194,-119.8403733,8.92407139411481
SBN,41.70895361,-86.31847417,5.8621091474072635
SBP,35.23705806,-120.6423931,8.259669708822251
SCC,70.19475583,-148.4651608,5.448717948717949
SCE,40.851206,-77.846302,-5.222462203023758
SDF,38.17438889,-85.736,7.6238158121375665
SEA,47.44898194,-122.3093131,2.51458158464932
SFO,37.61900194,-122.3748433,6.723748029770997
SGF,37.24432611,-93.38685806,12.568850902184236
SGU,37.09058333,-113.5930556,1.3457838143746463
SHD,38.26384333,-78.89643806,12.452380952380953
SHV,32.4466275,-93.82559833,7.470861833105335
SIT,57.04713806,-135.3615983,4.985270049099836
SJC,37.36186194,-121.9290089,3.884189075003728
SJT,31.35775,-100.4963056,6.7167561121049495
SJU,18.43941667,-66.00183333,6.617449664429531
SLC,40.78838778,-111.9777731,1.7081601694687047
SMF,38.69542167,-121.5907669,3.8846784737905624
SMX,34.89924833,-120.4575825,-1.4526143790849673
SNA,33.67565861,-117.8682225,1.8842834661657952
SPI,39.84395194,-89.67761861,6.36875
SPN,14.996111,145.621384,-16.0
SPS,33.98879611,-98.49189333,7.006736526946108
SRQ,27.39533333,-82.55411111,7.375478927203065
STL,38.74768694,-90.35998972,6.487497773820125
STT,18.33730556,-64.97336111,-1.4407824222936763
STX,17.70188889,-64.79855556,1.0250521920668059
SUN,43.50484139,-114.2965903,0.9588347055098163
SUX,42.40260333,-96.38436694,14.186153846153847
SWF,41.50409361,-74.10483833,3.1063348416289593
SYR,43.11118694,-76.10631056,8.343702668064779
TLH,30.39652778,-84.35033333,7.969478592623993
TPA,27.97547222,-82.53325,4.312833409541229
TRI,36.47521417,-82.40742056,6.5910028889806025
TTN,40.27669111,-74.81346833,9.266031195840554
TUL,36.19837222,-95.88824167,6.738354353132628
TUS,32.11608333,-110.9410278,1.138702809368022
TVC,44.74144472,-85.582235,6.3506153443309765
TWF,42.48180389,-114.4877356,-1.6313594662218516
TXK,33.45370806,-93.99102,6.823104693140794
TYR,32.35413889,-95.40238611,0.7350590026646364
TYS,35.81248722,-83.99285583,8.370869858395144
VLD,30.7825,-83.27672222,3.242156862745098
VPS,30.48325,-86.5254,8.04315598748147
WRG,56.48432583,-132.3698242,0.49647390691114246
WYS,44.68839917,-111.1176375,-7.535055350553505
XNA,36.28186944,-94.30681111,9.632833897212825
YAK,59.50336056,-139.6602261,-3.8416547788873037
YUM,32.65658333,-114.6059722,-0.642618570474282
