FL_DATE,Average Arrival Delay
2011-01-01,8.92492774566474
2011-01-02,14.801024358287178
2011-01-03,5.744541231126597
2011-01-04,3.6176632260428754
2011-01-05,0.1586360266864344
2011-01-06,0.7389885807504079
2011-01-07,5.4902642983580545
2011-01-08,2.1766872087779947
2011-01-09,11.813920358184655
2011-01-10,10.550781810357194
2011-01-11,21.731036114177574
2011-01-12,9.253247701065538
2011-01-13,7.364989890325348
2011-01-14,2.75784107946027
2011-01-15,-3.0669965740388276
2011-01-16,-0.3530030227362334
2011-01-17,13.203156187624751
2011-01-18,18.379955659885237
2011-01-19,1.3862254809801342
2011-01-20,2.7775142891888605
2011-01-21,5.890090976149496
2011-01-22,-2.3568915404619855
2011-01-23,-2.5633430138754436
2011-01-24,2.729075691411936
2011-01-25,1.5860420650095601
2011-01-26,5.4906709850031685
2011-01-27,11.481709741550695
2011-01-28,3.1642107816384692
2011-01-29,-4.664271518116496
2011-01-30,-1.501834094858099
2011-01-31,6.133827837686218
2011-02-01,12.329896907216495
2011-02-02,4.349925248439011
2011-02-03,6.874094445935069
2011-02-04,14.234210351911988
2011-02-05,8.388036691590226
2011-02-06,4.948712948517941
2011-02-07,9.861554328702299
2011-02-08,3.7011845624761177
2011-02-09,0.9244317813896263
2011-02-10,1.7321867321867321
2011-02-11,0.6362770201869826
2011-02-12,-4.422700587084149
2011-02-13,-3.7130898021308982
2011-02-14,-1.2068529447187764
2011-02-15,-3.139053438922492
2011-02-16,-0.9615408320493066
2011-02-17,5.90509697256386
2011-02-18,9.259501430322844
2011-02-19,6.504692463182212
2011-02-20,6.861099986650648
2011-02-21,19.08417323315619
2011-02-22,7.421457079883243
2011-02-23,-0.5172105764649834
2011-02-24,8.664206424185167
2011-02-25,21.197096833466038
2011-02-26,9.90631043621517
2011-02-27,6.935728965560192
2011-02-28,17.466144275631056
2011-03-01,-2.00012010569301
2011-03-02,0.713225691558827
2011-03-03,1.1697516401124648
2011-03-04,5.174161563137941
2011-03-05,6.865287517531557
2011-03-06,13.072306267366471
2011-03-07,4.8762489044697634
2011-03-08,-0.8680987040653293
2011-03-09,7.5804233117922575
2011-03-10,13.110274811832662
2011-03-11,4.026283795519018
2011-03-12,-1.0590018185492018
2011-03-13,1.4874347747855814
2011-03-14,7.150261749985618
2011-03-15,1.568898792072241
2011-03-16,0.9399231575270695
2011-03-17,-0.08214958069484854
2011-03-18,4.188518983012199
2011-03-19,1.2390617649035554
2011-03-20,8.570864946889227
2011-03-21,7.901720467230565
2011-03-22,5.356539710658399
2011-03-23,18.834627793045765
2011-03-24,8.934985237075203
2011-03-25,3.803051158522597
2011-03-26,7.2475892978405545
2011-03-27,8.053176043557169
2011-03-28,5.323024648698457
2011-03-29,-1.319125234521576
2011-03-30,3.0727102146124077
2011-03-31,16.88017981672526
2011-04-01,7.091496910048066
2011-04-02,2.135672108370962
2011-04-03,4.524070157979848
2011-04-04,14.122757814782355
2011-04-05,9.692700817700818
2011-04-06,0.904012634534394
2011-04-07,9.757782491543885
2011-04-08,12.140101109884363
2011-04-09,2.4507772020725387
2011-04-10,-1.1419491525423728
2011-04-11,3.684955042666514
2011-04-12,2.640918828850274
2011-04-13,4.4109114399812075
2011-04-14,3.2678409090909093
2011-04-15,15.88290775247297
2011-04-16,12.513900709219858
2011-04-17,6.690010990352913
2011-04-18,5.962908011869437
2011-04-19,10.751819369285315
2011-04-20,11.524907858756391
2011-04-21,6.095170535156915
2011-04-22,9.449723756906078
2011-04-23,2.012945444199445
2011-04-24,4.769866222797608
2011-04-25,20.01283334314476
2011-04-26,19.05109621308208
2011-04-27,18.9947602987232
2011-04-28,23.509722796855606
2011-04-29,4.510275145564562
2011-04-30,-1.536744577805854
2011-05-01,7.860852523272905
2011-05-02,3.906806101224867
2011-05-03,0.20073906305876743
2011-05-04,1.2742049469964665
2011-05-05,1.9461067566794439
2011-05-06,-0.26459676959077677
2011-05-07,-3.0036653274124196
2011-05-08,-0.8497757847533632
2011-05-09,1.1381469354931357
2011-05-10,-1.1723250104784144
2011-05-11,14.028784909358158
2011-05-12,13.666724718448856
2011-05-13,8.27618715083799
2011-05-14,8.38611960463628
2011-05-15,11.924119406629632
2011-05-16,9.2462134350792
2011-05-17,9.903129300544487
2011-05-18,12.03801082624472
2011-05-19,8.998854590229655
2011-05-20,14.893989643335079
2011-05-21,0.6134144615820009
2011-05-22,9.714613999130489
2011-05-23,20.510232417748263
2011-05-24,7.0471427700189055
2011-05-25,26.012808379077544
2011-05-26,21.344328805785853
2011-05-27,13.714647482014389
2011-05-28,0.6946537235583888
