ORIGIN,Average Departure Delay
FWA,7.065529923102641
GCC,0.9486638537271449
GEG,3.126231527093596
GFK,3.1794616151545365
GGG,3.9254658385093166
GJT,2.588795115819716
GNV,11.641618497109826
GPT,7.226711560044893
GRB,6.236240090600226
GRI,5.008310249307479
GRK,12.04922515952598
GRR,7.784317466374129
GSO,10.755927475592747
GSP,9.53601213040182
GST,-7.301587301587301
GTF,0.021948608137044967
GTR,11.086474501108647
GUC,4.714981729598051
GUM,11.87704918032787
HDN,3.6220522625876352
HLN,-1.3494196701282835
HNL,2.39943014344665
HOB,6.97119341563786
HOU,13.051718436971194
HPN,10.408818097876269
HRL,5.132079371641174
HSV,7.1967815098822765
IAD,11.452351188893026
IAH,8.320653814887933
ICT,7.22386452623336
IDA,-1.1486988847583643
ILM,7.948104329120731
IND,7.554893445106555
IPL,2.0925666199158486
ISP,7.673441549583958
ITO,-0.5449635036496351
IYK,-1.566815144766147
JAC,3.676879343019583
JAN,9.029275653923541
JAX,7.01875
JFK,12.226964547383155
JNU,1.0728108369617804
KOA,-0.018879006544722268
KTN,-0.9629156010230179
LAN,10.89937106918239
LAS,8.637584170724127
LAX,7.617185242269531
LBB,5.967085897778967
LCH,0.1884469696969697
LEX,8.808561403508772
LFT,7.033814514534309
LGA,8.496406499362703
LGB,5.548919949174079
LIH,0.2035358521044602
LIT,8.15169384439497
LMT,4.784586815227484
LNK,9.362387290682696
LRD,4.234101748807631
LSE,3.6835106382978724
LWB,11.374301675977653
LWS,0.5074850299401198
LYH,17.4
MAF,6.680671084167489
MBS,10.447162426614481
MCI,9.090745042727951
MCO,9.07967044183331
MDT,7.3246289686267145
MDW,13.469973859870233
MEI,10.513513513513514
MEM,7.2208225190437005
MFE,2.4820836098208363
MFR,14.414135679818337
MGM,9.22405153901217
MHK,8.625864453665283
MHT,7.862109025915997
MIA,11.240653650030383
MKE,7.221467294808361
MKG,6.578643578643579
MLB,10.508119079837618
MLI,10.27656778069846
MLU,9.31224127735068
MMH,15.627737226277372
MOB,8.142416869424169
MOD,11.865591397849462
MOT,4.49424736337488
MQT,6.383720930232558
MRY,8.005650781691468
MSN,7.03700857984377
MSO,1.545128706419029
MSP,6.42537546323386
MSY,6.700835992510351
MTJ,5.637955513487932
MVY,31.11111111111111
MYR,7.994053208137715
OAJ,11.604523227383863
OAK,8.134743675845087
OGG,1.1878766394895428
OKC,7.196283391405343
OMA,6.5625894475717965
OME,3.1630859375
ONT,5.461283889855318
ORD,12.2693377593361
ORF,7.074424225191925
OTH,23.08919382504288
OTZ,4.575510204081633
PAH,6.8262108262108265
PBI,7.794642490872544
PDX,4.303834920877317
PHF,6.548222222222222
PHL,10.429440852034995
PHX,6.824266188902716
PIA,6.1398809523809526
PIE,10.384615384615385
PIH,-5.024390243902439
PIT,7.61226718247902
PNS,5.801111552203255
PSC,0.8107648725212464
PSE,0.8358778625954199
PSG,3.0371959942775395
PSP,6.674095995560899
PVD,8.431717001564191
PWM,6.41240478781284
RAP,5.044255780346821
RDD,11.836036036036036
RDM,4.284949622166247
RDU,7.742662132503678
RFD,10.833333333333334
RIC,7.165378473331204
RKS,1.6911689637570189
RNO,6.274776690769885
ROA,16.134115972963357
ROC,7.480293585360949
ROW,4.025326797385621
RST,3.982423681776133
RSW,6.276934441366574
SAF,5.9351620947630925
SAN,6.8629666600119785
SAT,6.5196968107427615
SAV,9.293766578249336
SBA,8.86412336036848
SBN,9.521461963450914
SBP,7.999144018831585
SCC,-0.35714285714285715
SCE,20.0
SDF,8.226221413721413
SEA,4.518630565219584
SFO,11.866009472022451
SGF,9.64912766546663
SGU,4.468249870934435
SHV,7.970820834469594
SIT,1.7727272727272727
SJC,5.9256196288454355
SJU,10.030756480500944
SLC,3.8615518715038886
SMF,7.139798574176757
SMX,0.47993943981831944
SNA,5.50928493611964
SPI,6.522240527182866
SPN,16.333333333333332
SPS,4.441558441558442
SRQ,5.181066719149774
STL,9.836267168257798
STT,5.148737461086129
STX,8.705263157894738
SUN,-0.80098414434117
SWF,10.457910014513788
SYR,9.786266924564798
TEX,4.534722222222222
TLH,10.236185383244207
TOL,17.758928571428573
TPA,6.941332590398545
TRI,9.166455294863665
TUL,7.212337482710927
TUP,-2.0
TUS,3.8046840082238313
TVC,10.088922764227643
TWF,-1.605243445692884
TXK,2.0980645161290323
TYR,2.331243469174504
TYS,8.66891891891892
UTM,11.242424242424242
VLD,9.332347140039447
VPS,11.847198376775403
WRG,0.6757142857142857
WYS,-6.5130111524163565
XNA,10.263814307985449
YAK,-5.403111739745403
YUM,0.699171270718232
