ORIGIN,LATITUDE,LONGITUDE,Average Arrival Delay
MEI,32.33313333,-88.75120556,8.186186186186186
MEM,35.04241667,-89.97666667,3.2956619312768614
MFE,26.17583333,-98.23861111,1.1150648486863983
MFR,42.37422778,-122.8734978,12.200227855311876
MGM,32.30064417,-86.39397611,8.17483855536953
MHK,39.14096722,-96.67083278,6.818433818433818
MHT,42.93451639,-71.43705583,2.469749932777628
MIA,25.79325,-80.29055556,8.980430190383823
MKE,42.94722222,-87.89658333,5.453109786506448
MKG,43.16948806,-86.23822306,7.534008683068017
MLB,28.10275,-80.64580556,9.859565807327002
MLI,41.44852639,-90.50753917,7.396158915458482
MLU,32.51086556,-92.03768778,6.740938799762329
MMH,37.62404861,-118.8377722,12.875912408759124
MOB,30.69141667,-88.24283333,6.5808548675442875
MOD,37.62581722,-120.9544214,11.869431643625193
MOT,48.25937778,-101.2803339,0.07992296581608088
MQT,46.353639,-87.395361,1.8913362701908958
MRY,36.5869825,-121.8429478,7.984336667295716
MSN,43.13985778,-89.33751361,3.3193730729701953
MSO,46.91630556,-114.0905556,-1.90365774003919
MSP,44.88054694,-93.2169225,2.0186632496356363
MSY,29.99338889,-90.25802778,2.996615905245347
MTJ,38.50886722,-107.8938333,2.835941204362257
MVY,41.39302583,-70.6143325,22.57777777777778
MYR,33.67975,-78.92833333,5.78513174404015
OAJ,34.82916444,-77.61213778,10.267605633802816
OAK,37.72129083,-122.2207167,3.3559048409157155
OGG,20.89864972,-156.4304578,1.7959835691465085
OKC,35.39308833,-97.60073389,2.936447872701693
OMA,41.30251861,-95.89417306,2.32933186666029
OME,64.51220222,-165.4452458,3.5908639523336645
ONT,34.056,-117.6011944,1.3640110473762481
ORD,41.979595,-87.90446417,10.351730919879328
ORF,36.89461111,-76.20122222,2.9627067883628064
OTH,43.41713889,-124.2460278,19.20068906115418
OTZ,66.88467694,-162.5985497,2.9574247144340604
PAH,37.06083333,-88.77375,7.524285714285714
PBI,26.68316194,-80.09559417,4.86557633682129
PDX,45.58872222,-122.5975,0.31138606287768683
PHF,37.13189556,-76.4929875,6.872634157203295
PHL,39.87195278,-75.24114083,5.549618320610687
PHX,33.43416667,-112.0080556,1.1863475282185858
PIA,40.66424333,-89.69330556,1.6959282779230482
PIE,27.91076333,-82.68743944,11.512820512820513
PIH,42.91130556,-112.5958611,-9.662717219589258
PIT,40.49146583,-80.23287083,3.4024474211316975
PNS,30.47330556,-87.18744444,4.143042135670884
PSC,46.26468028,-119.1190292,-2.547727272727273
PSE,18.00830278,-66.56301194,0.24168797953964194
PSG,56.80165194,-132.9452781,1.0028943560057888
PSP,33.82921556,-116.5062531,4.031455878259256
PVD,41.72399917,-71.42822111,2.3646895553007905
PWM,43.64616667,-70.30875,4.184114867320974
RAP,44.04532139,-103.0573708,3.427717391304348
RDD,40.50898361,-122.2934019,11.327710843373493
RDM,44.25406722,-121.1499633,1.1283185840707965
RDU,35.87763889,-78.78747222,4.168325222149584
RFD,42.19536389,-89.09721111,6.333333333333333
RIC,37.50516667,-77.31966667,4.85121107266436
RKS,41.5942175,-109.0651928,-0.08282208588957055
RNO,39.49857611,-119.7680647,2.02821435334217
ROA,37.32546833,-79.97542833,14.897426733380986
ROC,43.11886611,-77.67238389,5.694548019752091
ROW,33.30155556,-104.5305556,0.8951678951678952
RST,43.90882639,-92.49798722,4.75
RSW,26.53616667,-81.75516667,3.36204915298217
SAF,35.61677778,-106.0881389,3.876563803169308
SAN,32.73355611,-117.1896567,1.7379352636911427
SAT,29.53369444,-98.46977778,3.0513717547412997
SAV,32.12758333,-81.20213889,7.037493067110372
SBA,34.42621194,-119.8403733,7.6850235730765375
SBN,41.70895361,-86.31847417,6.908045977011494
SBP,35.23705806,-120.6423931,7.25289327046721
SCC,70.19475583,-148.4651608,-1.330757341576507
SCE,40.851206,-77.846302,11.0
SDF,38.17438889,-85.736,4.646893944332182
SEA,47.44898194,-122.3093131,-0.6165896847616256
SFO,37.61900194,-122.3748433,7.567486929047421
SGF,37.24432611,-93.38685806,6.497776542523624
SGU,37.09058333,-113.5930556,2.798654244306418
SHV,32.4466275,-93.82559833,4.820793433652531
SIT,57.04713806,-135.3615983,-0.7502008032128514
SJC,37.36186194,-121.9290089,1.2592195219322322
SJU,18.43941667,-66.00183333,6.31789980553755
SLC,40.78838778,-111.9777731,-0.8520582389018195
SMF,38.69542167,-121.5907669,3.0291429478602048
SMX,34.89924833,-120.4575825,-1.4155942467827403
SNA,33.67565861,-117.8682225,0.256460541667701
SPI,39.84395194,-89.67761861,5.070957095709571
SPN,14.996111,145.621384,13.666666666666666
SPS,33.98879611,-98.49189333,4.246753246753247
SRQ,27.39533333,-82.55411111,3.2891304347826087
STL,38.74768694,-90.35998972,4.7545158477336225
STT,18.33730556,-64.97336111,1.80132913606156
STX,17.70188889,-64.79855556,4.122541603630863
SUN,43.50484139,-114.2965903,-4.386849315068493
SWF,41.50409361,-74.10483833,7.218340611353712
SYR,43.11118694,-76.10631056,6.547493769039048
TEX,37.95375861,-107.90848,3.0833333333333335
TLH,30.39652778,-84.35033333,7.301406563965171
TOL,41.58680556,-83.80783333,16.37202380952381
TPA,27.97547222,-82.53325,2.0714527300266163
TRI,36.47521417,-82.40742056,5.66390833863781
TUL,36.19837222,-95.88824167,3.554187465335552
TUP,34.26810833,-88.769895,-12.0
TUS,32.11608333,-110.9410278,-0.021366181410974246
TVC,44.74144472,-85.582235,7.939887926642894
TWF,42.48180389,-114.4877356,-5.79054054054054
TXK,33.45370806,-93.99102,0.16688227684346701
TYR,32.35413889,-95.40238611,2.339958158995816
TYS,35.81248722,-83.99285583,5.89411545970066
VLD,30.7825,-83.27672222,6.848814229249012
VPS,30.48325,-86.5254,9.83301975540922
WRG,56.48432583,-132.3698242,-1.2352092352092352
WYS,44.68839917,-111.1176375,-12.732342007434944
XNA,36.28186944,-94.30681111,7.586470741674637
YAK,59.50336056,-139.6602261,-7.18299711815562
YUM,32.65658333,-114.6059722,0.10127282789153293
