ORIGIN,Average Departure Delay
EVV,4.898832684824903
EWN,9.235109717868339
EWR,11.941655961061755
EYW,12.129589632829374
FAI,0.7504
FAR,4.737606682404213
FAT,6.9823344890209675
FAY,9.28575327510917
FCA,1.307727067329417
FLG,-0.9963465553235908
FLL,9.93108594789267
FLO,14.282051282051283
FNT,7.546268122427063
FSD,7.265879348866901
FSM,4.3401435670900055
FWA,8.689247092430117
GCC,0.5930313588850175
GEG,4.746547583308316
GFK,5.549538461538462
GGG,4.3967684021543985
GJT,2.2101839806727375
GNV,12.250108554059922
GPT,8.411642102128926
GRB,6.692555073162888
GRK,6.671486213853396
GRR,7.542405551272166
GSO,9.488080431177446
GSP,8.306149460395032
GST,7.1940298507462686
GTF,-0.3430540827147402
GTR,5.317666126418152
GUC,6.379716981132075
GUM,5.9
HDN,3.4624384236453203
HLN,-1.1917892156862746
HNL,1.694389625035241
HOU,13.684363664578202
HPN,8.992853112657514
HRL,4.810049261083744
HSV,6.4526597215820045
HTS,0.31203007518796994
IAD,8.259738528992363
IAH,7.525052633893479
ICT,5.261282467532467
IDA,0.5646182495344506
ILM,6.795881595881596
IND,7.854817458138896
IPL,0.005610098176718092
ISP,7.959737586827888
ITH,7.136061946902655
ITO,-1.7956600361663653
IYK,-4.171664943123061
JAC,4.938095238095238
JAN,8.378773862585149
JAX,5.801570698583627
JFK,13.092596523938306
JNU,4.664864864864865
KOA,-0.45588109677970445
KTN,-0.40797940797940796
LAN,3.2312072892938497
LAS,9.194508944971616
LAX,7.381801894813555
LBB,6.106871196754564
LCH,2.09201213346815
LEX,7.795787929589271
LFT,4.86676508580919
LGA,7.490357342550704
LGB,7.888791465731404
LIH,-0.5664209804593761
LIT,8.725398901386345
LMT,20.330849478390462
LNK,6.074860724233983
LRD,5.753734201455381
LSE,2.285532994923858
LWB,15.313829787234043
LWS,-0.3172690763052209
LYH,7.834611171960569
MAF,5.387869660460022
MBS,2.865130727413927
MCI,7.879686524165441
MCO,8.633008747318039
MDT,5.438907028699089
MDW,13.967076019888577
MEI,8.442598187311178
MEM,6.654277370740229
MFE,2.8018933271761717
MFR,11.003272557269753
MGM,7.6013422818791945
MHK,9.898238747553815
MHT,6.6539194139194136
MIA,12.068931302165412
MKE,8.15756430162695
MKG,3.731895223420647
MLB,11.320021586616297
MLI,7.942261904761905
MLU,4.991570073761855
MMH,11.142857142857142
MOB,7.4390892962743935
MOD,15.193877551020408
MOT,5.0406374501992035
MQT,2.6213991769547325
MRY,9.472975465781222
MSN,7.432312609547376
MSO,2.68
MSP,9.268818420521107
MSY,7.231973184121622
MTJ,5.939240506329114
MWH,-3.6828358208955225
MYR,5.632016108733954
OAJ,11.319327731092438
OAK,8.155326460481099
OGG,0.7204458071737967
OKC,6.380223034565731
OMA,6.106105657610688
OME,5.633709981167608
ONT,6.072389810280258
ORD,10.389317043835222
ORF,7.49478333226653
OTH,33.51996927803379
OTZ,2.773117254528122
OXR,-1.9298642533936652
PAH,7.773524720893142
PBI,8.423817381738173
PDX,4.381658607165975
PFN,9.669966996699669
PHF,8.182359307359308
PHL,8.531057049695905
PHX,6.235612830088024
PIA,5.440780434185216
PIE,-6.382352941176471
PIH,-0.18523878437047755
PIT,6.81658318815331
PLN,8.011363636363637
PNS,6.277033985581874
PSC,2.483542091465191
PSE,-0.1671195652173913
PSG,2.997194950911641
PSP,5.904140212823035
PVD,6.722771213748658
PWM,7.468394077448747
RAP,5.948622222222222
RDD,7.2963229992790195
RDM,3.5271493212669682
RDU,7.350962041747796
RIC,6.911046234509056
RKS,2.5002826455624647
RNO,6.946346920906703
ROA,10.53199646122088
ROC,7.743473410189662
ROW,5.530842745438749
RST,4.326934613077385
RSW,6.558300903150011
SAF,7.1032565528196985
SAN,6.579446457482075
SAT,6.742779291553133
SAV,9.951801634472512
SBA,6.442367888050083
SBN,8.302504816955684
SBP,9.079378774805868
SCC,5.724962630792227
SCE,3.7868338557993733
SDF,8.132862112761611
SEA,4.371781678875995
SFO,13.573134784602283
SGF,7.638403990024938
SGU,1.0
SHV,4.44479231893133
SIT,6.7696584590945195
SJC,6.738996082629748
SJT,3.6930091185410334
SJU,8.855719336915094
SLC,6.0623783565515845
SMF,7.452269632319564
SMX,0.8217677136596055
SNA,5.776583381754794
SPI,4.549234135667396
SPS,5.9532967032967035
SRQ,6.760062728698379
STL,9.83545226622095
STT,8.532950321054411
STX,11.689217758985201
SUN,1.0154738878143132
SUX,1.6095890410958904
SWF,6.563078421821724
SYR,8.926817971283002
TEX,-2.656050955414013
TLH,11.18234100135318
TOL,9.009414225941423
TPA,7.455078297147222
TRI,6.899847328244275
TUL,5.874831359616249
TUS,3.763651877133106
TVC,6.3044511668107175
TWF,2.485100485100485
TXK,6.245941558441558
TYR,4.699857752489331
TYS,7.5822986751751404
UTM,-0.007246376811594203
VLD,7.549364613880743
VPS,8.984629412530937
WRG,-1.26536312849162
WYS,-3.2906976744186047
XNA,8.352945563012677
YAK,-1.3356643356643356
YUM,0.9501151189562548
