FL_DATE,Average Arrival Delay
2010-01-01,2.22097678142514
2010-01-02,14.206517690875232
2010-01-03,17.411178908588532
2010-01-04,9.346441631504923
2010-01-05,4.622288085358624
2010-01-06,2.9631597384399813
2010-01-07,12.059410791939731
2010-01-08,12.4665313225058
2010-01-09,-1.000286450873675
2010-01-10,0.3337018610650451
2010-01-11,-1.5442821273681808
2010-01-12,-2.462857485460759
2010-01-13,-6.552709876903331
2010-01-14,-4.087726244343892
2010-01-15,-1.3694745151105097
2010-01-16,-3.489473295412573
2010-01-17,2.77599441730635
2010-01-18,7.784160948947552
2010-01-19,-1.1371142719382834
2010-01-20,0.44545994065281896
2010-01-21,12.177307946423209
2010-01-22,5.434797568528501
2010-01-23,-1.2122752726201003
2010-01-24,11.026214873954862
2010-01-25,9.529038438510359
2010-01-26,-5.856451901833164
2010-01-27,-2.2008412197686646
2010-01-28,3.9407541442913847
2010-01-29,4.99459556836606
2010-01-30,2.1555872111427665
2010-01-31,-0.7453225012309207
2010-02-01,-2.6706439826444393
2010-02-02,-2.9927862939585212
2010-02-03,-2.617361642063165
2010-02-04,1.167186702218188
2010-02-05,10.69463107560075
2010-02-06,-0.49204344531447336
2010-02-07,-2.302018788726764
2010-02-08,12.582077953132472
2010-02-09,10.108906197087707
2010-02-10,3.2456511874149143
2010-02-11,15.626854985680811
2010-02-12,19.157229178346725
2010-02-13,10.88670945409966
2010-02-14,1.5239573820395738
2010-02-15,6.626432435576755
2010-02-16,11.592304142148379
2010-02-17,-0.20243916146799304
2010-02-18,-0.09186046511627907
2010-02-19,1.020072791441491
2010-02-20,-0.9270235603861473
2010-02-21,9.262608282900201
2010-02-22,10.601184767277855
2010-02-23,5.352102803738318
2010-02-24,20.464388447819584
2010-02-25,4.877982195845697
2010-02-26,11.54190423640488
2010-02-27,3.819431150006837
2010-02-28,-1.604685298262095
2010-03-01,0.566151442441828
2010-03-02,0.7476116551229998
2010-03-03,-2.6304261701284735
2010-03-04,-4.001651254953765
2010-03-05,-3.0726893980923142
2010-03-06,-6.431695805357974
2010-03-07,2.889782264217384
2010-03-08,3.3187268855766
2010-03-09,-2.1221501177281343
2010-03-10,7.26039016115352
2010-03-11,15.856164764820484
2010-03-12,27.411943490741262
2010-03-13,13.367284166375393
2010-03-14,12.48393658390667
2010-03-15,7.85077444068173
2010-03-16,-3.0464331890494125
2010-03-17,-4.02369035702369
2010-03-18,-3.9084315008726005
2010-03-19,0.041734860883797055
2010-03-20,11.765224202075583
2010-03-21,11.263899400360948
2010-03-22,7.084364640883978
2010-03-23,0.5809279817819527
2010-03-24,5.235795129758775
2010-03-25,3.8004152324755505
2010-03-26,4.032614039879814
2010-03-27,-1.6842921784098255
2010-03-28,3.243831975501242
2010-03-29,5.373229734942415
2010-03-30,3.3767737541151095
2010-03-31,-1.5601583407671722
2010-04-01,-3.264591439688716
2010-04-02,0.10479680577585736
2010-04-03,-5.236665790856542
2010-04-04,-0.750130836773856
2010-04-05,-0.059928196630764985
2010-04-06,3.0151143557862317
2010-04-07,9.387446376157147
2010-04-08,7.063867403314917
2010-04-09,-1.15588686691515
2010-04-10,-3.385877175435087
2010-04-11,2.1784905002614607
2010-04-12,0.23344197094404243
2010-04-13,-2.6857013369589846
2010-04-14,-4.932154215254143
2010-04-15,-4.110897506316599
2010-04-16,-2.5953501094091904
2010-04-17,-6.584343770819454
2010-04-18,-2.6282244071717757
2010-04-19,-5.481644559414387
2010-04-20,-4.272593180915641
2010-04-21,-1.7606091143209046
2010-04-22,3.8513170946765127
2010-04-23,0.6139812633539692
2010-04-24,9.70740966714121
2010-04-25,9.034424014568526
2010-04-26,4.711884219315335
2010-04-27,-1.4053883994966252
2010-04-28,-1.4267379679144385
2010-04-29,1.192294991744634
2010-04-30,1.2840116438732356
2010-05-01,-0.2701631858169364
2010-05-02,5.323907304194779
2010-05-03,8.175918686473807
2010-05-04,-2.0422471143458236
2010-05-05,-3.3305027932960893
2010-05-06,-2.081885448067964
2010-05-07,6.744918755163867
2010-05-08,0.3151413189771198
2010-05-09,2.6682901374152026
2010-05-10,3.7051972310735084
2010-05-11,3.9974592061430747
2010-05-12,12.830631447681668
2010-05-13,11.467228568259953
2010-05-14,18.10864566567027
