ORIGIN,LATITUDE,LONGITUDE,Average Arrival Delay
LWS,46.37449806,-117.0153944,-11.431564245810057
LYH,37.32668528,-79.20043056,9.470472440944881
MAF,31.94252778,-102.2019139,6.5167558761926925
MBS,43.53291472,-84.07964722,7.667025089605735
MCI,39.29760528,-94.71390556,1.3216788281518768
MCO,28.42888889,-81.31602778,7.772111658841367
MDT,40.19349528,-76.76340361,5.3824395029431
MDW,41.7859825,-87.75242444,7.868383539695817
MEI,32.33313333,-88.75120556,15.11671335200747
MEM,35.04241667,-89.97666667,4.207563881139011
MFE,26.17583333,-98.23861111,7.930248155600268
MFR,42.37422778,-122.8734978,11.05489260143198
MGM,32.30064417,-86.39397611,6.968648917641204
MHK,39.14096722,-96.67083278,4.453160270880361
MHT,42.93451639,-71.43705583,-0.4380952380952381
MIA,25.79325,-80.29055556,6.287116720116281
MKE,42.94722222,-87.89658333,3.569035294117647
MKG,43.16948806,-86.23822306,3.322058823529412
MLB,28.10275,-80.64580556,1.1511147811725846
MLI,41.44852639,-90.50753917,7.669910786699108
MLU,32.51086556,-92.03768778,7.103198153643257
MMH,37.62404861,-118.8377722,35.56296296296296
MOB,30.69141667,-88.24283333,7.229117693151544
MOT,48.25937778,-101.2803339,4.645251396648045
MQT,46.353639,-87.395361,14.725868725868725
MRY,36.5869825,-121.8429478,8.983086130627115
MSN,43.13985778,-89.33751361,3.8655383898765625
MSO,46.91630556,-114.0905556,2.3820324005891016
MSP,44.88054694,-93.2169225,1.2619433893840781
MSY,29.99338889,-90.25802778,5.319408892035655
MTJ,38.50886722,-107.8938333,5.2997256515775035
MVY,41.39302583,-70.6143325,18.789583333333333
MYR,33.67975,-78.92833333,5.283507456022859
OAJ,34.82916444,-77.61213778,5.8585961342828075
OAK,37.72129083,-122.2207167,3.5524883134871015
OGG,20.89864972,-156.4304578,0.44325329324735946
OKC,35.39308833,-97.60073389,4.067484394779345
OMA,41.30251861,-95.89417306,3.07319554072748
OME,64.51220222,-165.4452458,-5.46656976744186
ONT,34.056,-117.6011944,2.5685967657798643
ORD,41.979595,-87.90446417,10.381537921715765
ORF,36.89461111,-76.20122222,6.868724279835391
ORH,42.26733944,-71.87570944,19.097826086956523
OTH,43.41713889,-124.2460278,26.01685393258427
OTZ,66.88467694,-162.5985497,-3.183673469387755
PAH,37.06083333,-88.77375,9.809104258443465
PBI,26.68316194,-80.09559417,7.872468728354317
PDX,45.58872222,-122.5975,-0.09478748741228561
PHF,37.13189556,-76.4929875,7.548298787641768
PHL,39.87195278,-75.24114083,6.011816227266319
PHX,33.43416667,-112.0080556,4.188826004933972
PIA,40.66424333,-89.69330556,7.608987900902631
PIB,31.46714944,-89.33705778,9.935211267605634
PIE,27.91076333,-82.68743944,3.3179673810486587
PIH,42.91130556,-112.5958611,-5.684964200477327
PIT,40.49146583,-80.23287083,3.697390072694703
PLN,45.5709275,-84.796715,3.595528455284553
PNS,30.47330556,-87.18744444,2.7958303378864127
PPG,14.33102278,-170.7105258,47.868852459016395
PSC,46.26468028,-119.1190292,1.3019000703729768
PSE,18.00830278,-66.56301194,2.7750642673521853
PSG,56.80165194,-132.9452781,-5.654978962131837
PSP,33.82921556,-116.5062531,3.022666666666667
PUB,38.28908722,-104.4965722,12.88116591928251
PVD,41.72399917,-71.42822111,2.954282247835438
PWM,43.64616667,-70.30875,6.886030046624072
RAP,44.04532139,-103.0573708,7.542685851318945
RDD,40.50898361,-122.2934019,9.09691629955947
RDM,44.25406722,-121.1499633,6.906501880709296
RDU,35.87763889,-78.78747222,8.853015203564505
RFD,42.19536389,-89.09721111,7.078078078078078
RHI,45.63119306,-89.46745361,2.319268635724332
RIC,37.50516667,-77.31966667,7.6896214679225166
RKS,41.5942175,-109.0651928,3.711738484398217
RNO,39.49857611,-119.7680647,4.182638231527368
ROA,37.32546833,-79.97542833,12.461892797319933
ROC,43.11886611,-77.67238389,4.551492860233665
ROW,33.30155556,-104.5305556,4.923652694610778
RST,43.90882639,-92.49798722,9.700475435816164
RSW,26.53616667,-81.75516667,3.987375561347863
SAF,35.61677778,-106.0881389,3.864394488759971
SAN,32.73355611,-117.1896567,3.615134001294267
SAT,29.53369444,-98.46977778,3.4487169647197278
SAV,32.12758333,-81.20213889,6.427344867958892
SBA,34.42621194,-119.8403733,5.756706354898867
SBN,41.70895361,-86.31847417,7.619243179818128
SBP,35.23705806,-120.6423931,8.738190216250262
SCC,70.19475583,-148.4651608,-10.150219298245615
SCE,40.851206,-77.846302,5.043413173652695
SDF,38.17438889,-85.736,6.762486027274759
SEA,47.44898194,-122.3093131,0.6383555731395892
SFO,37.61900194,-122.3748433,6.634500861480822
SGF,37.24432611,-93.38685806,10.025497438341475
SGU,37.09058333,-113.5930556,-0.5257636531934589
SHD,38.26384333,-78.89643806,14.688958009331259
SHV,32.4466275,-93.82559833,5.675267175572519
SIT,57.04713806,-135.3615983,-3.827113480578827
SJC,37.36186194,-121.9290089,3.8821112632786763
SJT,31.35775,-100.4963056,1.417921146953405
SJU,18.43941667,-66.00183333,5.856212383543573
SLC,40.78838778,-111.9777731,-0.09156729510459617
SMF,38.69542167,-121.5907669,1.9027768856916523
SMX,34.89924833,-120.4575825,12.770588235294118
SNA,33.67565861,-117.8682225,2.306060532511347
SPI,39.84395194,-89.67761861,11.683010262257696
SPN,14.996111,145.621384,3.292
SPS,33.98879611,-98.49189333,-0.5515210991167812
SRQ,27.39533333,-82.55411111,5.691825919383331
STC,45.54532417,-94.05833667,6.638888888888889
STL,38.74768694,-90.35998972,5.436639859763504
STT,18.33730556,-64.97336111,0.15869827239855364
STX,17.70188889,-64.79855556,1.641323792486583
SUN,43.50484139,-114.2965903,6.682567215958369
SUX,42.40260333,-96.38436694,11.887040280210158
SWF,41.50409361,-74.10483833,17.42053930005737
SYR,43.11118694,-76.10631056,5.107274228661512
TLH,30.39652778,-84.35033333,3.955719557195572
TOL,41.58680556,-83.80783333,4.8142430278884465
TPA,27.97547222,-82.53325,6.028481658301709
TRI,36.47521417,-82.40742056,5.472932580538028
TTN,40.27669111,-74.81346833,20.37186129932244
TUL,36.19837222,-95.88824167,4.862056567593481
TUS,32.11608333,-110.9410278,1.523917742918907
TVC,44.74144472,-85.582235,5.373200732792463
TWF,42.48180389,-114.4877356,-3.6853754940711463
TXK,33.45370806,-93.99102,3.1297709923664123
TYR,32.35413889,-95.40238611,2.1734397677793904
TYS,35.81248722,-83.99285583,5.759153574863738
VEL,40.44090167,-109.5099203,0.15605095541401273
VLD,30.7825,-83.27672222,4.9033203125
VPS,30.48325,-86.5254,3.9608996992284555
WRG,56.48432583,-132.3698242,-4.841068917018284
WYS,44.68839917,-111.1176375,-0.1799163179916318
XNA,36.28186944,-94.30681111,7.273438136352529
YAK,59.50336056,-139.6602261,-7.207334273624824
YUM,32.65658333,-114.6059722,-5.234738372093023
