ORIGIN,LATITUDE,LONGITUDE,Average Arrival Delay
CHS,32.89864639,-80.04050583,6.792545180722891
CIC,39.79538278,-121.8584231,15.071428571428571
CID,41.88458833,-91.71087222,13.749718875502008
CIU,46.25075194,-84.47238528,11.264591439688717
CLD,33.127231,-117.278727,5.015170151701517
CLE,41.41089417,-81.84939667,7.198508000776505
CLL,30.58858944,-96.36382417,4.618771726535342
CLT,35.21401111,-80.94312583,5.583023920838818
CMH,39.99798528,-82.89188278,10.00175854423121
CMI,40.03925,-88.27805556,17.311287477954146
CMX,47.16841722,-88.48906083,20.288372093023256
CNY,38.75495611,-109.7548439,-13.512572533849129
COD,44.52019417,-109.0237961,2.6792682926829268
COS,38.80580556,-104.70025,9.658269317668324
COU,38.81809306,-92.21962917,12.156202143950996
CPR,42.90835556,-106.4644661,3.2203389830508473
CRP,27.77036083,-97.50121528,12.045482769326297
CRW,38.37315083,-81.59318972,12.852931209759404
CSG,32.51633333,-84.93886111,8.03198127925117
CVG,39.04614278,-84.6621725,8.438076712055464
CWA,44.77761917,-89.66677944,15.905132192846034
DAB,29.17991667,-81.05805556,4.252037617554859
DAL,32.84711389,-96.85177222,12.122900683131897
DAY,39.90237583,-84.219375,7.786134728580771
DBQ,42.40295944,-90.70916722,7.079952267303103
DCA,38.85208333,-77.03772222,4.4608133930353935
DEN,39.85840806,-104.6670019,11.53655772116662
DFW,32.89595056,-97.0372,10.985617091062208
DHN,31.32133917,-85.44962889,5.2694877505567925
DIK,46.79738889,-102.8019528,7.58452012383901
DLG,59.0454125,-158.5033389,26.376623376623378
DLH,46.84209028,-92.19364861,15.19248291571754
DRO,37.15151667,-107.7537692,8.044579533941237
DSM,41.53493306,-93.66068222,13.361941870261163
DTW,42.21205889,-83.34883583,4.163748881168012
DVL,48.11424528,-98.90877833,13.637223974763407
EAU,44.86525722,-91.48507194,12.782805429864254
EGE,39.64256778,-106.9176953,15.46875
EKO,40.82492611,-115.7916964,-6.346875
ELM,42.15991361,-76.89144333,5.781414994720169
ELP,31.80666667,-106.3778056,8.094663353449295
ERI,42.08202139,-80.17621556,20.824289405684755
ESC,45.72266972,-87.09373139,10.266666666666667
EUG,44.12326,-123.2186856,5.122939424031777
EVV,38.03799139,-87.53062667,10.532526969597908
EWN,35.07297222,-77.04294444,4.198453608247423
EWR,40.69249722,-74.16866056,9.130750144971623
EYW,24.55611111,-81.75955556,-0.7049308635533524
FAI,64.8136775,-147.8596694,1.0771604938271604
FAR,46.91934889,-96.81498889,11.054015779890754
FAT,36.77619444,-119.7181389,8.719801111436093
FAY,34.99147222,-78.88,6.168774319066148
FCA,48.31140472,-114.2550694,0.0687960687960688
FLG,35.13845472,-111.6712183,1.6264108352144468
FLL,26.07258333,-80.15275,6.595929310235421
FNT,42.96550333,-83.74345639,2.529061457837065
FOE,38.95095194,-95.66361444,21.17464114832536
FSD,43.58135111,-96.74170028,12.552471944191689
FSM,35.33659028,-94.36744111,7.131612357173085
FWA,40.97846583,-85.19514639,10.7680608365019
GCC,44.34889806,-105.5393614,1.816223977027997
GCK,37.92751556,-100.7244147,17.10481586402266
GEG,47.61985556,-117.5338425,1.5781079309591435
GFK,47.949255,-97.17611111,-0.28401585204755614
GGG,32.38486111,-94.71171,10.158132530120483
GJT,39.1224125,-108.5267347,1.964374482187241
GNV,29.69005556,-82.27177778,6.105587668593449
GPT,30.40728028,-89.07009278,7.821463654223969
GRB,44.48507333,-88.12959,8.427739430543571
GRI,40.96747222,-98.30861111,6.22273425499232
GRK,31.06489778,-97.82779778,5.875851461217315
GRR,42.88081972,-85.52276778,8.346070264396957
GSO,36.09774694,-79.9372975,6.542870677404074
GSP,34.89566722,-82.21885833,8.322795576977601
GST,58.42438139,-135.7073814,13.573529411764707
GTF,47.48200194,-111.3706853,-1.654994850669413
GTR,33.45033444,-88.59136861,5.681262729124236
GUC,38.53396333,-106.9331817,11.934640522875817
GUM,13.48345,-144.7959825,12.869080779944289
HDN,40.48118028,-107.2176597,8.646964856230031
HIB,47.38659917,-92.83899333,-6.7960848287112565
HLN,46.60681806,-111.9827503,-5.9170096021947876
HNL,21.31869111,-157.9224072,-0.7489689602778381
HOB,32.68752778,-103.2170278,3.2053872053872055
HOU,29.64541861,-95.27888889,11.494367017087285
HPN,41.06695778,-73.70757444,10.499446290143965
HRL,26.22850611,-97.65439389,7.567268805607981
HSV,34.6404475,-86.77310944,7.665240993584471
HYA,41.66933639,-70.28035583,-0.6933333333333334
HYS,38.84494167,-99.27403361,-3.020408163265306
IAD,38.94453194,-77.45580972,11.775829087333513
IAH,29.98047222,-95.33972222,8.619277179351345
ICT,37.64995889,-97.43304583,9.441173140074737
IDA,43.51455556,-112.0701667,-1.2735042735042734
ILG,39.67872222,-75.60652778,23.021489971346703
ILM,34.27061111,-77.90255556,4.815508021390374
IMT,45.81835417,-88.1145425,3.1741835147744943
IND,39.71732917,-86.29438417,7.5035591689250225
INL,48.56618722,-93.40306667,2.672025723472669
ISN,48.17793861,-103.6423467,3.787709497206704
ISP,40.7952425,-73.10021194,10.517255631328787
ITO,19.72026306,-155.0484703,-0.8624277456647399
JAC,43.60732417,-110.7377389,7.42807924203273
JAN,32.31116667,-90.07588889,10.942732408834104
JAX,30.49405556,-81.68786111,5.54572573878997
JFK,40.63975111,-73.77892556,6.641974049290027
JLN,37.15181361,-94.49826833,12.241935483870968
JMS,46.92971944,-98.67819528,8.647540983606557
JNU,58.35496194,-134.5762764,2.52224092329887
KOA,19.73876583,-156.0456314,-1.3310810810810811
KTN,55.35556861,-131.71374,5.142123287671233
LAN,42.7787,-84.58735806,12.68719806763285
LAR,41.31205,-105.6749864,15.215116279069768
LAS,36.08036111,-115.1523333,7.0172988192284445
LAW,34.56771444,-98.41663667,4.083684950773558
LAX,33.94253611,-118.4080744,6.170148694468054
LBB,33.66363889,-101.8227778,7.614349065568578
LCH,30.1260975,-93.22340361,4.47136340598074
LEX,38.03697222,-84.60538889,10.491806263656228
LFT,30.20527972,-91.987655,9.492347769456202
LGA,40.77724306,-73.87260917,6.112066008799867
LGB,33.81772222,-118.1516111,2.7963515172776705
LIH,21.97598306,-159.3389581,-2.99306368795604
LIT,34.72939611,-92.22424556,13.283065236818588
LMT,42.15614361,-121.7332081,-5.062937062937063
LNK,40.85097222,-96.75925,13.536257056013895
LRD,27.54373861,-99.46154361,6.96669588080631
LSE,43.87937972,-91.25653778,6.403776978417266
LWS,46.37449806,-117.0153944,-9.080062794348509
MAF,31.94252778,-102.2019139,9.50321643494501
MBS,43.53291472,-84.07964722,12.050147492625369
MCI,39.29760528,-94.71390556,7.20173917012827
MCN,32.69284944,-83.64921083,28.0
MCO,28.42888889,-81.31602778,8.419208998015144
MDT,40.19349528,-76.76340361,7.8614785992217895
MDW,41.7859825,-87.75242444,13.205266286673428
MEI,32.33313333,-88.75120556,9.86986301369863
MEM,35.04241667,-89.97666667,6.997592847317744
MFE,26.17583333,-98.23861111,6.40032414910859
MFR,42.37422778,-122.8734978,7.768784153005464
MGM,32.30064417,-86.39397611,7.059736456808199
MHK,39.14096722,-96.67083278,10.530994152046784
MHT,42.93451639,-71.43705583,1.937969061111962
MIA,25.79325,-80.29055556,4.497028579883116
MKE,42.94722222,-87.89658333,8.226938400245173
MKG,43.16948806,-86.23822306,16.028443113772454
MLB,28.10275,-80.64580556,2.012481644640235
MLI,41.44852639,-90.50753917,12.638145756457565
MLU,32.51086556,-92.03768778,8.944814462416746
MMH,37.62404861,-118.8377722,9.310880829015543
MOB,30.69141667,-88.24283333,10.562159112281362
MOD,37.62581722,-120.9544214,11.26086956521739
MOT,48.25937778,-101.2803339,4.158409387222947
MQT,46.353639,-87.395361,29.568561872909697
MRY,36.5869825,-121.8429478,5.696159122085048
MSN,43.13985778,-89.33751361,7.89389290309809
MSO,46.91630556,-114.0905556,2.280035597745476
MSP,44.88054694,-93.2169225,3.9512722196192427
MSY,29.99338889,-90.25802778,6.481888972619945
MTJ,38.50886722,-107.8938333,8.428104575163399
MVY,41.39302583,-70.6143325,12.386075949367088
MYR,33.67975,-78.92833333,4.8522458628841605
OAJ,34.82916444,-77.61213778,5.804716285924834
OAK,37.72129083,-122.2207167,7.823289310094068
OGG,20.89864972,-156.4304578,-2.0227908469757416
OKC,35.39308833,-97.60073389,8.337359536656601
OMA,41.30251861,-95.89417306,6.284729475663255
OME,64.51220222,-165.4452458,5.914163090128755
ONT,34.056,-117.6011944,6.5657046513934345
ORD,41.979595,-87.90446417,15.045282451812948
ORF,36.89461111,-76.20122222,7.3003340953050815
ORH,42.26733944,-71.87570944,1.0628654970760234
OTH,43.41713889,-124.2460278,20.568513119533527
OTZ,66.88467694,-162.5985497,4.45021645021645
PAH,37.06083333,-88.77375,9.911010558069382
PBI,26.68316194,-80.09559417,8.474413742955827
PDX,45.58872222,-122.5975,1.705650658991062
PHF,37.13189556,-76.4929875,9.026302729528537
PHL,39.87195278,-75.24114083,7.132772802560288
PHX,33.43416667,-112.0080556,6.451060912875596
PIA,40.66424333,-89.69330556,10.08493801107887
PIB,31.46714944,-89.33705778,10.043478260869565
PIH,42.91130556,-112.5958611,-7.9726277372262775
PIT,40.49146583,-80.23287083,2.771917783477224
PLN,45.5709275,-84.796715,-0.22488038277511962
PNS,30.47330556,-87.18744444,5.44
PPG,14.33102278,-170.7105258,21.396396396396398
PSC,46.26468028,-119.1190292,-2.0689296847939036
PSE,18.00830278,-66.56301194,-1.1138107416879794
PSG,56.80165194,-132.9452781,0.05270655270655271
PSP,33.82921556,-116.5062531,9.02528065057898
PUB,38.28908722,-104.4965722,16.50657894736842
PVD,41.72399917,-71.42822111,2.634913938575768
PWM,43.64616667,-70.30875,6.395292207792208
RAP,44.04532139,-103.0573708,9.76436303080766
RDD,40.50898361,-122.2934019,13.114688128772636
RDM,44.25406722,-121.1499633,3.0435075885328837
RDU,35.87763889,-78.78747222,5.880558882235529
RHI,45.63119306,-89.46745361,2.5217831813576495
RIC,37.50516667,-77.31966667,6.58743775871378
RKS,41.5942175,-109.0651928,-3.86138014527845
RNO,39.49857611,-119.7680647,5.175875074439224
ROA,37.32546833,-79.97542833,12.530586236193713
ROC,43.11886611,-77.67238389,8.955104088286932
ROW,33.30155556,-104.5305556,10.583832335329342
RST,43.90882639,-92.49798722,8.853246753246752
RSW,26.53616667,-81.75516667,5.340836995987005
SAF,35.61677778,-106.0881389,11.325156576200417
SAN,32.73355611,-117.1896567,5.76185056771564
SAT,29.53369444,-98.46977778,6.076280323450135
SAV,32.12758333,-81.20213889,10.313258477940343
SBA,34.42621194,-119.8403733,9.664827586206897
SBN,41.70895361,-86.31847417,7.494208494208494
SBP,35.23705806,-120.6423931,9.92600700525394
SCC,70.19475583,-148.4651608,3.5145413870246087
SCE,40.851206,-77.846302,12.366218236173394
SDF,38.17438889,-85.736,9.307675737775543
SEA,47.44898194,-122.3093131,2.5027144710024087
SFO,37.61900194,-122.3748433,8.359172600881655
SGF,37.24432611,-93.38685806,14.423978878707874
SGU,37.09058333,-113.5930556,-1.011173184357542
SHV,32.4466275,-93.82559833,13.816734879490678
SIT,57.04713806,-135.3615983,2.8909531502423262
SJC,37.36186194,-121.9290089,5.4487023083363235
SJT,31.35775,-100.4963056,6.066150178784267
SJU,18.43941667,-66.00183333,4.6242417126531254
SLC,40.78838778,-111.9777731,0.5004130505406785
SMF,38.69542167,-121.5907669,5.896815440289505
SMX,34.89924833,-120.4575825,1.25
SNA,33.67565861,-117.8682225,4.594614906188452
SPI,39.84395194,-89.67761861,17.525609756097563
SPN,14.996111,145.621384,-5.0
SPS,33.98879611,-98.49189333,6.476155539251651
SRQ,27.39533333,-82.55411111,9.05276040250204
STC,45.54532417,-94.05833667,25.336384439359268
STL,38.74768694,-90.35998972,9.049893697946127
STT,18.33730556,-64.97336111,2.2398640446710365
STX,17.70188889,-64.79855556,0.15451577801958652
SUN,43.50484139,-114.2965903,1.4899799599198398
SUX,42.40260333,-96.38436694,15.516594516594516
SWF,41.50409361,-74.10483833,6.998630136986302
SYR,43.11118694,-76.10631056,8.393183300717547
TLH,30.39652778,-84.35033333,7.927458730527785
TOL,41.58680556,-83.80783333,7.389121338912134
TPA,27.97547222,-82.53325,6.565432175965732
TRI,36.47521417,-82.40742056,1.1796093377798953
TTN,40.27669111,-74.81346833,18.398108901206392
TUL,36.19837222,-95.88824167,8.115473833097596
TUS,32.11608333,-110.9410278,5.306959301610722
TVC,44.74144472,-85.582235,8.971476510067115
TWF,42.48180389,-114.4877356,-2.522704339051463
TXK,33.45370806,-93.99102,7.394211576846307
TYR,32.35413889,-95.40238611,6.1781200631911535
TYS,35.81248722,-83.99285583,12.976261839108021
VEL,40.44090167,-109.5099203,-5.137795275590551
VLD,30.7825,-83.27672222,5.702620967741935
VPS,30.48325,-86.5254,7.63480947476828
WRG,56.48432583,-132.3698242,-0.07223796033994334
WYS,44.68839917,-111.1176375,-6.309433962264151
XNA,36.28186944,-94.30681111,15.120991108002798
YAK,59.50336056,-139.6602261,-0.8512747875354107
YUM,32.65658333,-114.6059722,1.913978494623656
