FL_DATE,Average Arrival Delay
2016-01-01,-1.0556584838659873
2016-01-02,0.8851716680183833
2016-01-03,6.749762010535
2016-01-04,4.5580478345184225
2016-01-05,4.815791309199972
2016-01-06,3.306101200805164
2016-01-07,-0.8909430688113195
2016-01-08,4.660741730704978
2016-01-09,0.9977619006628218
2016-01-10,12.12838967648128
2016-01-11,2.2805956258724986
2016-01-12,-0.6496885813148789
2016-01-13,0.3230852945177527
2016-01-14,0.0022400843325866386
2016-01-15,5.3927983674544135
2016-01-16,2.194153577661431
2016-01-17,3.7391675726044418
2016-01-18,5.289168665067946
2016-01-19,1.4875156054931336
2016-01-20,-1.1169096607167188
2016-01-21,2.3447204968944098
2016-01-22,10.893679267072137
2016-01-23,4.833823529411765
2016-01-24,-0.2484320557491289
2016-01-25,0.002606184405156019
2016-01-26,-3.699322894625476
2016-01-27,-5.012867647058823
2016-01-28,-3.88682843427369
2016-01-29,-2.5418968692449355
2016-01-30,-7.693919615252491
2016-01-31,-2.638389595206781
2016-02-01,-5.783447332421341
2016-02-02,5.125474196549996
2016-02-03,2.1192389587196923
2016-02-04,-2.087130926546985
2016-02-05,9.979017228665281
2016-02-06,-7.535547483134406
2016-02-07,-7.7813460605080085
2016-02-08,1.414698697068404
2016-02-09,1.0330273953553053
2016-02-10,-4.327051671732523
2016-02-11,-1.4184447759258059
2016-02-12,-0.1067741935483871
2016-02-13,-0.6932141066354671
2016-02-14,10.401118838826731
2016-02-15,21.974825850058625
2016-02-16,16.35547455110031
2016-02-17,-1.3058846892169194
2016-02-18,0.7027500324296277
2016-02-19,3.9959590692824087
2016-02-20,-8.155331860217693
2016-02-21,-4.709320144887156
2016-02-22,-3.872925679602247
2016-02-23,-2.1558874516602216
2016-02-24,16.528579718555054
2016-02-25,1.1652401176086247
2016-02-26,-3.644091847265222
2016-02-27,-7.577465944526506
2016-02-28,-7.33660062565172
2016-02-29,-6.298977743271221
2016-03-01,3.8237338968032173
2016-03-02,-2.5212057940754273
2016-03-03,2.4044565769426103
2016-03-04,5.278438354422331
2016-03-05,-2.3146853146853146
2016-03-06,-1.5085606009338837
2016-03-07,-1.88948941311121
2016-03-08,2.7284434118818455
2016-03-09,7.108307045215563
2016-03-10,6.678095118268747
2016-03-11,5.965696726451775
2016-03-12,0.18167678862390757
2016-03-13,3.830315401330085
2016-03-14,4.616407283725033
2016-03-15,-1.1776421458400257
2016-03-16,0.012729124236252547
2016-03-17,5.278323591593085
2016-03-18,4.511481735017736
2016-03-19,4.31276359600444
2016-03-20,0.17838853957347509
2016-03-21,3.944994982438535
2016-03-22,-3.0025716857400027
2016-03-23,-0.3180270927405349
2016-03-24,15.42048500319081
2016-03-25,6.149313608725632
