ORIGIN,Average Departure Delay
FWA,6.048237117396358
GCC,0.8273852876911871
GEG,3.2186974285027636
GFK,1.360759493670886
GGG,4.840974212034384
GJT,3.768253968253968
GNV,12.541736930860035
GPT,5.302820157189089
GRB,4.314826910516002
GRK,9.122611464968152
GRR,5.014231774615161
GSO,9.928911875063381
GSP,7.172204827795172
GST,-0.10294117647058823
GTF,-0.560488346281909
GTR,11.16358839050132
GUC,7.255593803786575
HDN,7.84319526627219
HLN,-0.22239031770045387
HNL,2.4115566456933633
HOU,10.43624548181189
HPN,7.464142283419392
HRL,3.842314118629908
HSV,6.004921911973497
HTS,1.5069767441860464
IAD,8.931223427931178
IAH,6.328367525049989
ICT,5.217806531115219
IDA,0.051885160843998614
ILM,10.9399416909621
IND,6.863323083448202
IPL,-2.5189504373177845
ISP,6.942281420765028
ITH,7.4267015706806285
ITO,-0.8661588683351469
IYK,-4.7820927723840345
JAC,4.106866002214839
JAN,8.062753036437247
JAX,7.205526951770516
JFK,10.055949431963782
JNU,11.79618138424821
KOA,0.08094076929127665
KTN,7.0395189003436425
LAN,1.988538681948424
LAS,7.343780824781327
LAW,3.4207119741100325
LAX,5.793009796123415
LBB,6.890821378697473
LCH,2.9124024284475283
LEX,7.269023073146784
LFT,4.496133254015467
LGA,8.470173473937432
LGB,3.5668049792531122
LIH,-0.730487313733387
LIT,9.1933111539135
LMT,15.456201822004205
LNK,4.941262848751836
LRD,6.579010856453558
LSE,1.8500889679715302
LWB,28.396551724137932
LWS,1.033112582781457
LYH,9.12192262602579
MAF,5.101805728518057
MBS,1.4757656853999406
MCI,6.441888425777493
MCO,8.367914803052724
MDT,6.051132884262095
MDW,10.837050523441055
MEI,4.851908396946565
MEM,4.753998702361138
MFE,2.7051196065280574
MFR,7.934050514499532
MGM,8.629948364888124
MHK,11.540650406504065
MHT,8.204031262854793
MIA,14.444623172635662
MKE,6.4045575614087005
MLB,13.038461538461538
MLI,6.120427614631633
MLU,8.427935943060499
MOB,7.341772151898734
MOD,14.573103022825416
MOT,3.951923076923077
MQT,2.757020757020757
MRY,5.663085445694142
MSN,4.625138165166588
MSO,3.341904761904762
MSP,5.5878206911669235
MSY,6.707664182252848
MTJ,7.189580885233059
MWH,-4.200507614213198
MYR,7.349299593312246
OAJ,9.918954248366013
OAK,5.467855180413944
OGG,0.9943989869472044
OKC,5.413613530577446
OMA,5.952777117502575
OME,7.248015873015873
ONT,4.807800435557315
ORD,9.72270025667468
ORF,8.168813919511223
OTH,14.62992700729927
OTZ,9.09792284866469
OXR,-1.917832167832168
PBI,10.345314353499408
PDX,3.888882481836005
PFN,10.303272146847565
PHF,10.452688904016338
PHL,10.259791666666667
PHX,6.273028822694102
PIA,3.457397202204324
PIH,-3.9419674451521587
PIR,37.0
PIT,7.78665268431938
PLN,7.008645533141211
PNS,7.621888412017167
PSC,0.902875175315568
PSE,-2.260869565217391
PSG,13.736024844720497
PSP,3.441912421805183
PVD,8.468173278815339
PWM,7.757604264659768
RAP,4.004008551576697
RDD,11.343484419263456
RDM,3.7863031071655042
RDU,8.208678786034836
RHI,0.05128205128205128
RIC,7.95250135452411
RKS,0.8190309398715704
RNO,5.244671426338006
ROA,9.371816168327797
ROC,8.197272586393925
ROW,7.23400365630713
RST,2.23750905141202
RSW,6.591065554960606
SAF,10.806338028169014
SAN,5.4439852740394
SAT,5.576825463966584
SAV,10.351106639839035
SBA,4.606246118356845
SBN,9.851614380581635
SBP,7.353203067029433
SCC,5.118075801749272
SCE,0.5686032138442522
SDF,8.940431195102475
SEA,5.101500467652385
SFO,9.952895787205367
SGF,8.652184525262387
SGU,-1.7555635319454415
SHV,5.475674610990742
SIT,6.398791540785498
SJC,4.042024635130939
SJT,9.013461538461538
SJU,8.701569933396765
SLC,3.7497311356373038
SMF,5.504505695463458
SMX,-0.8035714285714286
SNA,4.364327253502511
SPI,6.235714285714286
SPS,12.23826714801444
SRQ,10.193199929165928
STL,6.821469179616167
STT,3.809571958206943
STX,8.58108108108108
SUN,-0.9349112426035503
SUX,-2.018867924528302
SWF,6.213467048710601
SYR,6.790148961617919
TEX,0.14012738853503184
TLH,10.911083830235006
TOL,1.956027293404094
TPA,7.47606495303284
TRI,7.326224328593997
TUL,4.903137254901961
TUS,3.448842144109235
TVC,4.300111731843575
TWF,-4.120724346076459
TXK,6.308053166536356
TYR,7.794912559618442
TYS,7.046850449935723
VLD,9.388510223953261
VPS,9.846379360891234
WRG,8.484978540772532
WYS,-6.779411764705882
XNA,7.796676149124121
YAK,8.250351617440225
YUM,-0.09687598611549385
