FL_DATE,Average Arrival Delay
2009-01-01,0.46458852867830425
2009-01-02,9.841140307926663
2009-01-03,14.297911661430419
2009-01-04,13.081236355279788
2009-01-05,13.394155301976065
2009-01-06,11.453247134880987
2009-01-07,13.542890510948904
2009-01-08,0.7513102282333052
2009-01-09,3.8970505141823937
2009-01-10,9.36504782928624
2009-01-11,7.18545831301804
2009-01-12,3.787413793103448
2009-01-13,-0.5621519137338548
2009-01-14,6.092650439087641
2009-01-15,8.889661114302125
2009-01-16,7.660883815551537
2009-01-17,2.7181747103561023
2009-01-18,4.835357120617722
2009-01-19,5.375897348934487
2009-01-20,-2.0888471030673403
2009-01-21,-5.792034383954155
2009-01-22,-3.2949063166161787
2009-01-23,-0.3536784128589895
2009-01-24,-4.059377004775821
2009-01-25,3.3684337932703947
2009-01-26,3.220627598382596
2009-01-27,5.40148558479164
2009-01-28,23.187394521614955
2009-01-29,4.764581789155596
2009-01-30,1.9412755445766898
2009-01-31,-4.959509552323923
2009-02-01,-6.0826271186440675
2009-02-02,-2.7469642455588037
2009-02-03,3.1524807657357483
2009-02-04,-2.583781595233964
2009-02-05,0.12563972779933638
2009-02-06,-1.4993309545049063
2009-02-07,-7.3450408816210455
2009-02-08,-1.0037931242097657
2009-02-09,-3.5160348216793036
2009-02-10,-4.227165725047081
2009-02-11,5.757113115891742
2009-02-12,8.435178461710327
2009-02-13,9.211527884721153
2009-02-14,4.624286385922493
2009-02-15,1.836283185840708
2009-02-16,3.771866249382309
2009-02-17,3.6478008484036617
2009-02-18,10.619491241771728
2009-02-19,2.548998078506725
2009-02-20,3.1545414703626604
2009-02-21,4.4892939422686
2009-02-22,6.895017272674044
2009-02-23,2.011400561766812
2009-02-24,-5.576491801431228
2009-02-25,-4.9671210013908205
2009-02-26,7.760374310700161
2009-02-27,9.309446254071661
2009-02-28,2.3101622201367475
2009-03-01,14.45671067471638
2009-03-02,17.77844790448643
2009-03-03,2.666366095581605
2009-03-04,-2.8107628294036062
2009-03-05,-1.9749904855107923
2009-03-06,-0.9551720395093889
2009-03-07,0.21609255506895875
2009-03-08,11.357059781344498
2009-03-09,6.820868615132477
2009-03-10,0.7952667378717185
2009-03-11,5.922766475011057
2009-03-12,1.8181130444180267
2009-03-13,3.5343716433942
2009-03-14,5.845646693814233
2009-03-15,8.144417890064869
2009-03-16,6.696433418381195
2009-03-17,-4.820509990065129
2009-03-18,6.455267074582437
2009-03-19,1.8379782455760594
2009-03-20,1.0104906391220143
2009-03-21,-2.079182300426963
2009-03-22,5.500170454545454
2009-03-23,1.3635179153094463
2009-03-24,1.3510179243195397
2009-03-25,3.6878234063635364
2009-03-26,17.523058528808928
2009-03-27,15.148894024430506
2009-03-28,8.727764581683822
2009-03-29,21.23204031407477
2009-03-30,5.381306774652511
2009-03-31,0.3537115470352207
2009-04-01,3.58094023727686
2009-04-02,23.591193575186928
2009-04-03,22.0368946107117
2009-04-04,3.631997327989312
2009-04-05,3.9649263568112785
2009-04-06,14.188734902877497
2009-04-07,1.8012398078856249
2009-04-08,0.43788444639718804
2009-04-09,5.847260533290064
2009-04-10,7.567490857485945
2009-04-11,0.98
2009-04-12,4.240038817216577
2009-04-13,14.777619073779048
2009-04-14,9.612452704206543
2009-04-15,4.324460431654677
2009-04-16,1.7962133879928799
2009-04-17,15.652957871890479
2009-04-18,10.09291380933172
2009-04-19,6.669397811264539
2009-04-20,8.70026452110658
2009-04-21,4.391003460207613
2009-04-22,-1.4571839239316713
2009-04-23,2.3589156166475753
2009-04-24,0.27811385978178677
2009-04-25,0.9871276452352069
2009-04-26,5.233583381419503
2009-04-27,8.879678997416589
2009-04-28,-0.8144080207277233
2009-04-29,1.2607705973795247
2009-04-30,3.2147046046915726
2009-05-01,10.246037776812853
2009-05-02,4.121010457693875
2009-05-03,8.787485648679679
2009-05-04,7.953253143794424
2009-05-05,3.0182954545454543
2009-05-06,8.857286376067423
2009-05-07,7.9757116166611715
2009-05-08,3.1443248796842047
2009-05-09,-0.23800294078331774
2009-05-10,0.625336464120039
2009-05-11,3.4703733987462524
2009-05-12,-1.5827179978580688
2009-05-13,4.207585278276481
2009-05-14,16.070947438162545
2009-05-15,10.778699257965954
2009-05-16,10.06481543288165
2009-05-17,2.230883190883191
2009-05-18,1.5474824038982133
2009-05-19,-2.664384714662477
2009-05-20,-1.6483522539402624
2009-05-21,1.9290284423893758
2009-05-22,6.089621882542237
2009-05-23,-0.11056527590847914
2009-05-24,1.965248030952052
2009-05-25,-0.68364626467752
2009-05-26,9.054185557890081
2009-05-27,5.598339016609834
2009-05-28,6.831651475694445
2009-05-29,6.335016286644951
2009-05-30,-2.811478122724565
2009-05-31,-1.1575358035917254
2009-06-01,1.1880619651175388
2009-06-02,3.3414689011359804
2009-06-03,6.352636561055738
2009-06-04,3.8928855220638874
2009-06-05,7.879640876683391
2009-06-06,1.0398778740108419
2009-06-07,5.328397115917914
2009-06-08,4.7540186125211505
2009-06-09,24.771276004004896
2009-06-10,15.50196035722065
2009-06-11,29.397856664434027
2009-06-12,14.32240206674751
2009-06-13,8.067873860556787
2009-06-14,5.868302094818081
2009-06-15,9.347610245576973
2009-06-16,6.366117322876371
2009-06-17,5.989955593148657
2009-06-18,16.906718401190602
2009-06-19,17.469498492737735
2009-06-20,7.245027794935146
2009-06-21,2.8249284298612642
2009-06-22,7.756504793005372
2009-06-23,6.201870947167003
2009-06-24,7.273979132461204
2009-06-25,8.549857399387346
2009-06-26,14.26545415755507
2009-06-27,2.2196747370995356
2009-06-28,1.56993083763311
2009-06-29,2.1153725078698846
2009-06-30,12.810290948275862
2009-07-01,11.50336388197277
2009-07-02,13.787166622656457
2009-07-03,-0.3592797146473363
2009-07-04,-4.980429969287908
2009-07-05,1.5890283334246726
2009-07-06,2.8509009478179355
2009-07-07,13.73805846956707
2009-07-08,7.226807371239565
2009-07-09,2.805173849677285
2009-07-10,1.0858953053593685
2009-07-11,3.123455287027455
2009-07-12,7.463692375398834
2009-07-13,3.6673304685043497
2009-07-14,0.5118615538372521
2009-07-15,2.200953179009113
2009-07-16,6.990232946829625
2009-07-17,7.961745211627786
2009-07-18,1.319330289193303
2009-07-19,2.613647601780122
2009-07-20,5.814447592067989
2009-07-21,8.46410472972973
2009-07-22,2.226878461699237
2009-07-23,15.404915369700781
2009-07-24,4.371845466818984
2009-07-25,3.053098420413123
2009-07-26,10.642516365250193
2009-07-27,12.560027465272276
