ORIGIN,LATITUDE,LONGITUDE,Average Arrival Delay
DLH,46.84209028,-92.19364861,-4.200477326968974
DRO,37.15151667,-107.7537692,1.0989450709348854
DRT,29.37181222,-100.9232339,-6.914364640883978
DSM,41.53493306,-93.66068222,1.3891445206122641
DTW,42.21205889,-83.34883583,0.503251389529647
EAU,44.86525722,-91.48507194,2.539971949509116
EGE,39.64256778,-106.9176953,-0.9389920424403183
EKO,40.82492611,-115.7916964,-4.852226720647773
ELM,42.15991361,-76.89144333,-3.936354869816779
ELP,31.80666667,-106.3778056,2.5315341742446464
ESC,45.72266972,-87.09373139,-2.4377510040160644
EUG,44.12326,-123.2186856,7.394016925802007
EVV,38.03799139,-87.53062667,1.3269285108787794
EWN,35.07297222,-77.04294444,2.061844863731656
EWR,40.69249722,-74.16866056,8.279769775219725
EYW,24.55611111,-81.75955556,-2.006343452650657
FAI,64.8136775,-147.8596694,-1.5598929288422931
FAR,46.91934889,-96.81498889,1.3453251630757066
FAT,36.77619444,-119.7181389,6.863103693181818
FAY,34.99147222,-78.88,5.9286179921773146
FCA,48.31140472,-114.2550694,-4.79930966469428
FLG,35.13845472,-111.6712183,-4.609467455621302
FLL,26.07258333,-80.15275,3.7172807175967733
FNT,42.96550333,-83.74345639,-2.462295081967213
FSD,43.58135111,-96.74170028,1.1923651452282158
FSM,35.33659028,-94.36744111,-1.077035592393954
FWA,40.97846583,-85.19514639,0.04275143875034256
GCC,44.34889806,-105.5393614,-2.291176470588235
GCK,37.92751556,-100.7244147,-11.548507462686567
GEG,47.61985556,-117.5338425,-1.8498938838510515
GFK,47.949255,-97.17611111,-6.656181015452539
GGG,32.38486111,-94.71171,4.0
GJT,39.1224125,-108.5267347,1.381227580709446
GNV,29.69005556,-82.27177778,3.7247706422018347
GPT,30.40728028,-89.07009278,6.537108537108537
GRB,44.48507333,-88.12959,-0.587219730941704
GRI,40.96747222,-98.30861111,-7.100449775112444
GRK,31.06489778,-97.82779778,0.03929318763078354
GRR,42.88081972,-85.52276778,1.6971615274657954
GSO,36.09774694,-79.9372975,5.6059577264264595
GSP,34.89566722,-82.21885833,4.283145081697555
GST,58.42438139,-135.7073814,3.92
GTF,47.48200194,-111.3706853,-3.8638392857142856
GTR,33.45033444,-88.59136861,6.562688064192578
GUC,38.53396333,-106.9331817,4.490848585690515
GUM,13.48345,-144.7959825,9.6
HDN,40.48118028,-107.2176597,-3.6971677559912854
HIB,47.38659917,-92.83899333,-12.127272727272727
HLN,46.60681806,-111.9827503,-2.3115511551155117
HNL,21.31869111,-157.9224072,3.0198036187113857
HOB,32.68752778,-103.2170278,2.7120954003407154
HOU,29.64541861,-95.27888889,6.147561640744015
HPN,41.06695778,-73.70757444,3.2897371714643304
HRL,26.22850611,-97.65439389,1.597671102661597
HSV,34.6404475,-86.77310944,2.929986296250156
IAD,38.94453194,-77.45580972,5.672129157562515
IAH,29.98047222,-95.33972222,7.14775405597126
ICT,37.64995889,-97.43304583,1.6220252912476352
IDA,43.51455556,-112.0701667,-4.136378466557912
ILM,34.27061111,-77.90255556,0.6713399838231329
IMT,45.81835417,-88.1145425,-0.631578947368421
IND,39.71732917,-86.29438417,1.1009502872136727
INL,48.56618722,-93.40306667,0.7516778523489933
IPL,32.83422028,-115.5787456,1.035063113604488
ISN,48.17793861,-103.6423467,27.30081300813008
ISP,40.7952425,-73.10021194,1.6275814985492405
ITO,19.72026306,-155.0484703,0.018698060941828253
IYK,35.65884306,-117.8295122,-1.6352765321375187
JAC,43.60732417,-110.7377389,0.8783916312520431
JAN,32.31116667,-90.07588889,2.7914103690685415
JAX,30.49405556,-81.68786111,1.8447073474470734
JFK,40.63975111,-73.77892556,0.18140534871525957
JLN,37.15181361,-94.49826833,4.372907153729072
JNU,58.35496194,-134.5762764,-0.4852941176470588
KOA,19.73876583,-156.0456314,1.3789276223229638
KTN,55.35556861,-131.71374,-2.199048031155344
LAN,42.7787,-84.58735806,8.556458164094233
LAR,41.31205,-105.6749864,-8.295238095238096
LAS,36.08036111,-115.1523333,3.838549418151408
LAW,34.56771444,-98.41663667,-2.1577380952380953
LAX,33.94253611,-118.4080744,4.988410340284403
LBB,33.66363889,-101.8227778,3.481898952393582
LCH,30.1260975,-93.22340361,-4.833128078817734
LEX,38.03697222,-84.60538889,2.8839907192575405
LFT,30.20527972,-91.987655,5.460686808031525
LGA,40.77724306,-73.87260917,0.6712098425032377
LGB,33.81772222,-118.1516111,1.3927498777676888
LIH,21.97598306,-159.3389581,2.1467669406109473
LIT,34.72939611,-92.22424556,3.5654582074521652
LMT,42.15614361,-121.7332081,1.6097560975609757
LNK,40.85097222,-96.75925,1.5348189415041782
LRD,27.54373861,-99.46154361,2.4403553299492384
LSE,43.87937972,-91.25653778,-5.3870588235294115
LWB,37.85830556,-80.39947222,-6.45945945945946
LWS,46.37449806,-117.0153944,-6.104387291981846
MAF,31.94252778,-102.2019139,1.9023133014835303
MBS,43.53291472,-84.07964722,-0.12299465240641712
MCI,39.29760528,-94.71390556,1.2938716654650324
MCO,28.42888889,-81.31602778,2.9269586529906495
MDT,40.19349528,-76.76340361,-0.7238741088506346
MDW,41.7859825,-87.75242444,3.427411273972922
MEI,32.33313333,-88.75120556,6.3604651162790695
MEM,35.04241667,-89.97666667,0.24104299934023693
MFE,26.17583333,-98.23861111,3.515771028037383
MFR,42.37422778,-122.8734978,15.565028901734104
MGM,32.30064417,-86.39397611,3.546839870097427
MHK,39.14096722,-96.67083278,-2.8964719491035282
MHT,42.93451639,-71.43705583,2.2966972274384183
MIA,25.79325,-80.29055556,7.816806568865877
MKE,42.94722222,-87.89658333,1.2320161568919241
MKG,43.16948806,-86.23822306,-0.40974212034383956
MLB,28.10275,-80.64580556,4.227625088090204
MLI,41.44852639,-90.50753917,1.658312447786132
MLU,32.51086556,-92.03768778,4.088664812239221
MMH,37.62404861,-118.8377722,10.79245283018868
MOB,30.69141667,-88.24283333,4.2254920695585705
MOD,37.62581722,-120.9544214,19.093162393162395
MOT,48.25937778,-101.2803339,1.6579153605015673
MQT,46.353639,-87.395361,0.8705501618122977
MRY,36.5869825,-121.8429478,9.704401376562217
MSN,43.13985778,-89.33751361,-0.019929140832595216
MSO,46.91630556,-114.0905556,0.37382266969795386
MSP,44.88054694,-93.2169225,-1.2923398315985368
MSY,29.99338889,-90.25802778,1.571165053734695
MTJ,38.50886722,-107.8938333,3.227740763173834
MVY,41.39302583,-70.6143325,30.87704918032787
MYR,33.67975,-78.92833333,0.2771949199337383
OAJ,34.82916444,-77.61213778,3.3134582623509368
OAK,37.72129083,-122.2207167,3.7058317526137015
OGG,20.89864972,-156.4304578,1.7869969300643425
OKC,35.39308833,-97.60073389,0.4300600826135937
OMA,41.30251861,-95.89417306,0.6252948267728916
OME,64.51220222,-165.4452458,2.417391304347826
ONT,34.056,-117.6011944,0.6264681780934171
ORD,41.979595,-87.90446417,7.582361031594048
ORF,36.89461111,-76.20122222,3.2266657295473715
OTH,43.41713889,-124.2460278,31.76010781671159
OTZ,66.88467694,-162.5985497,-0.3542074363992172
PAH,37.06083333,-88.77375,0.5194986072423399
PBI,26.68316194,-80.09559417,2.9934011903735014
PDX,45.58872222,-122.5975,0.4954433102511368
PHF,37.13189556,-76.4929875,4.32014652014652
PHL,39.87195278,-75.24114083,-1.2655948885756043
PHX,33.43416667,-112.0080556,1.9268735456400834
PIA,40.66424333,-89.69330556,2.6064659977703455
PIH,42.91130556,-112.5958611,-7.488253319713994
PIT,40.49146583,-80.23287083,-0.30728195058091967
PLN,45.5709275,-84.796715,9.571428571428571
PNS,30.47330556,-87.18744444,2.8362086884223654
PSC,46.26468028,-119.1190292,-3.6219130434782607
PSE,18.00830278,-66.56301194,-0.49514563106796117
PSG,56.80165194,-132.9452781,-2.9017094017094016
PSP,33.82921556,-116.5062531,6.809913088374494
PVD,41.72399917,-71.42822111,-2.388689735898749
PWM,43.64616667,-70.30875,4.9014249790444255
RAP,44.04532139,-103.0573708,2.537357451828549
RDD,40.50898361,-122.2934019,21.681564245810055
RDM,44.25406722,-121.1499633,3.3896518684126478
RDU,35.87763889,-78.78747222,1.490300353765405
RFD,42.19536389,-89.09721111,14.660377358490566
RIC,37.50516667,-77.31966667,2.818331604320498
RKS,41.5942175,-109.0651928,0.39282385834109973
RNO,39.49857611,-119.7680647,1.2881753693530322
ROA,37.32546833,-79.97542833,6.928844457512496
ROC,43.11886611,-77.67238389,2.3245863631573402
ROW,33.30155556,-104.5305556,1.5829244357212955
RST,43.90882639,-92.49798722,-7.165482233502538
RSW,26.53616667,-81.75516667,-0.652434203094996
SAF,35.61677778,-106.0881389,1.8011958146487295
SAN,32.73355611,-117.1896567,2.716164844849585
SAT,29.53369444,-98.46977778,1.54602400796771
SAV,32.12758333,-81.20213889,6.77322022978632
SBA,34.42621194,-119.8403733,10.16041607023571
SBN,41.70895361,-86.31847417,5.411486086441681
SBP,35.23705806,-120.6423931,12.154447496302556
SCC,70.19475583,-148.4651608,-0.39500734214390604
SDF,38.17438889,-85.736,2.961755527521413
SEA,47.44898194,-122.3093131,1.0094488823523486
SFO,37.61900194,-122.3748433,10.72809629660697
SGF,37.24432611,-93.38685806,1.536924413553432
SGU,37.09058333,-113.5930556,-2.8073122529644268
SHD,38.26384333,-78.89643806,4.444444444444445
SHV,32.4466275,-93.82559833,2.532683224135304
SIT,57.04713806,-135.3615983,-1.2926434923201293
SJC,37.36186194,-121.9290089,0.10266618719819172
SJT,31.35775,-100.4963056,2.4886452623335944
SJU,18.43941667,-66.00183333,2.8434868943606038
SLC,40.78838778,-111.9777731,-1.1172071191795958
SMF,38.69542167,-121.5907669,2.8718019320346024
SMX,34.89924833,-120.4575825,-1.465583913379737
SNA,33.67565861,-117.8682225,1.8211988154804453
SPI,39.84395194,-89.67761861,0.46550843127235564
SPS,33.98879611,-98.49189333,1.2472103004291846
SRQ,27.39533333,-82.55411111,2.1809449127622034
STL,38.74768694,-90.35998972,3.0281340950738387
STT,18.33730556,-64.97336111,-2.039470052442727
STX,17.70188889,-64.79855556,-1.6080947680157947
SUN,43.50484139,-114.2965903,-1.0482336956521738
SUX,42.40260333,-96.38436694,6.195266272189349
SWF,41.50409361,-74.10483833,-0.6787878787878788
SYR,43.11118694,-76.10631056,0.8995440729483283
TLH,30.39652778,-84.35033333,4.024955035971223
TOL,41.58680556,-83.80783333,9.68421052631579
TPA,27.97547222,-82.53325,1.173301021705635
TRI,36.47521417,-82.40742056,4.2747489239598275
TTN,40.27669111,-74.81346833,15.428571428571429
TUL,36.19837222,-95.88824167,1.4252167824635105
TUS,32.11608333,-110.9410278,-0.06955736224028906
TVC,44.74144472,-85.582235,4.9350328947368425
TWF,42.48180389,-114.4877356,-3.301939058171745
TXK,33.45370806,-93.99102,-1.3692614770459082
TYR,32.35413889,-95.40238611,1.2215127701375246
TYS,35.81248722,-83.99285583,4.651313755795981
VLD,30.7825,-83.27672222,6.432327166504382
VPS,30.48325,-86.5254,4.667430067070178
WRG,56.48432583,-132.3698242,-1.9375
WYS,44.68839917,-111.1176375,-9.465454545454545
XNA,36.28186944,-94.30681111,3.0495239685986304
YAK,59.50336056,-139.6602261,-7.912607449856734
YUM,32.65658333,-114.6059722,0.2491283676703645
