ORIGIN,Average Departure Delay
LNK,5.4749403341288785
LRD,6.761090326028862
LSE,9.049559471365638
LWS,-1.7616511318242343
MAF,6.654022112085398
MBS,8.846755277560595
MCI,7.17443372953577
MCO,12.462070990372878
MDT,7.781853914182771
MDW,10.960919326323625
MEI,24.07163601161665
MEM,8.171190558833738
MFE,3.399524940617577
MFR,11.903003003003002
MGM,18.139287945034354
MHK,12.143646408839778
MHT,6.997522708505367
MIA,12.191741970522123
MKE,8.274824776149435
MKG,5.179407176287051
MLB,6.439373297002724
MLI,8.58605290278255
MLU,11.737550471063257
MMH,15.226666666666667
MOB,6.82728476821192
MOT,9.979524438573316
MQT,11.556321839080459
MRY,10.439335394126738
MSN,8.285667503547648
MSO,6.788104089219331
MSP,7.086746735980401
MSY,9.806711961225549
MTJ,10.847025495750708
MVY,34.63135593220339
MYR,9.245318946366233
OAJ,13.606837606837606
OAK,9.418300260573261
OGG,3.3194771890639863
OKC,6.20466003542717
OMA,6.003611039463503
OME,-3.337192474674385
ONT,9.838913148956816
ORD,11.11111702653575
ORF,9.538413098236775
ORH,11.231104651162791
OTH,35.88070175438597
OTZ,-1.0713245997088792
PAH,10.227617602427921
PBG,13.35123042505593
PBI,13.533277521975721
PDX,6.416367702183111
PGD,15.202072538860104
PHF,7.473895582329317
PHL,9.705831761180779
PHX,6.961166312035971
PIA,12.514316012725345
PIB,17.71898355754858
PIH,1.2589559877175025
PIT,6.242321670348464
PLN,10.064345991561181
PNS,5.185341519570223
PPG,9.245762711864407
PSC,5.397117694155324
PSE,11.512555391432791
PSG,-2.518258426966292
PSP,9.889156626506024
PUB,3.235294117647059
PVD,7.935827681299844
PWM,15.474137931034482
RAP,4.8033672172808135
RDD,13.701477832512316
RDM,12.47926267281106
RDU,10.443369893140103
RHI,8.678426051560379
RIC,12.674806701030928
RKS,3.97583081570997
RNO,9.20682371015235
ROA,13.169986719787516
ROC,9.411995137106578
ROW,4.152838427947598
RST,12.405739193606975
RSW,8.932136734899668
SAF,7.76030747728861
SAN,8.018259508907077
SAT,7.197610294117647
SAV,10.326688963210703
SBA,11.147473560517039
SBN,10.263984674329501
SBP,15.166038829324833
SCC,-4.043847241867044
SCE,13.284046692607005
SDF,9.366184264166327
SEA,6.904945921173235
SFO,13.718803967327888
SGF,7.061917195076464
SGU,1.44241773962804
SHV,8.847196164269334
SIT,-0.8566094100074683
SJC,7.394158936047943
SJT,8.764895330112722
SJU,11.468943701107168
SLC,6.354010474584783
SMF,8.291276248406646
SNA,7.347446561563014
SPI,8.761989342806395
SPS,10.719101123595506
SRQ,10.04887459807074
STL,9.175211097708083
STS,16.916984732824428
STT,8.233367451381781
STX,4.647115384615384
SUN,8.352243861134632
SUX,31.107142857142858
SWF,20.04965089216447
SWO,61.0
SYR,10.324346272535326
TKI,45.0
TLH,7.1007827788649704
TOL,17.235294117647058
TPA,9.511935376076945
TRI,13.276009791921664
TTN,12.058293838862559
TUL,5.253655342983924
TUS,8.18902160433392
TVC,15.013298734998378
TWF,4.712389380530974
TXK,4.805555555555555
TYR,16.779816513761467
TYS,11.817914603960396
UIN,14.675675675675675
UST,59.36923076923077
VLD,9.507575757575758
VPS,7.690645436451521
WRG,-2.4789915966386555
WYS,12.716157205240174
XNA,10.694103680253265
YAK,-6.954738330975955
YUM,3.4113372093023258
