ORIGIN,Average Departure Delay
ABE,8.895757575757576
ABI,5.646502057613168
ABQ,8.623100596268513
ABR,9.281036834924965
ABY,8.860587002096436
ACK,16.74124513618677
ACT,6.618623962040332
ACV,12.035997120230382
ACY,9.291346917173856
ADK,11.295918367346939
ADQ,0.26881720430107525
AEX,8.655089820359281
AGS,7.801479174776177
AKN,2.6825396825396823
ALB,6.343320539804383
ALO,4.5578125
AMA,6.957403189066059
ANC,3.249737364304891
APN,4.418060200668896
ASE,17.333034647550775
ATL,8.89921076019048
ATW,5.456406869220608
AUS,10.015951704232489
AVL,9.187858347386172
AVP,8.842105263157896
AZO,3.242765273311897
BDL,7.141488833746898
BET,1.6898340248962656
BFL,5.425386551600144
BGM,9.42056074766355
BGR,6.876923076923077
BHM,8.847118166308137
BIL,1.1320936197499198
BIS,6.5593356549691935
BJI,4.9449035812672175
BLI,-0.06064880112834979
BMI,6.027516544757924
BNA,9.446921131565018
BOI,8.427616576236534
BOS,9.213990450027298
BPT,15.660642570281125
BQK,8.308254963427377
BQN,12.334733893557424
BRD,0.3480314960629921
BRO,4.842340511986997
BRW,1.524229074889868
BTM,0.1311706629055007
BTR,10.746081504702195
BTV,9.271997530101883
BUF,6.873052701358966
BUR,5.733313658944469
BWI,12.893989460498467
BZN,5.21225326839272
CAE,10.140456621004565
CAK,5.9377599753504855
CDC,2.48
CDV,-3.4545454545454546
CEC,17.413793103448278
CHA,7.778021978021978
CHO,12.012356199403493
CHS,8.334662288930582
CID,9.271238628411476
CIU,10.082568807339449
CLD,5.353503184713376
CLE,8.095089129203636
CLL,2.577685950413223
CLT,8.108012272869242
CMH,9.191891055400804
CMI,6.840723981900452
CMX,5.7178362573099415
CNY,-6.058536585365854
COD,7.045387994143485
COS,8.990375491392165
COU,13.946793002915452
CPR,0.7525225703664365
CRP,8.076470588235294
CRW,10.902391219129752
CSG,5.588235294117647
CVG,8.826792206581523
CWA,4.922516556291391
DAB,4.84213797389683
DAL,11.880143913775266
DAY,7.15570631360105
DBQ,4.258098223615465
DCA,7.744891341666561
DEN,11.32793390610935
DFW,11.160032244745484
DHN,7.527553269654666
DIK,1.3655804480651732
DLG,0.5584415584415584
DLH,7.767601905770249
DRO,6.842798727850977
DSM,9.991634637124124
DTW,8.79497854406784
DVL,5.295454545454546
EAU,9.459885386819485
ECP,5.518674033149171
EGE,15.664185277088503
EKO,-3.933333333333333
ELM,5.845491617580426
ELP,7.796043444530644
ERI,6.976531942633637
ESC,7.422697368421052
EUG,6.918142160636387
EVV,7.589506922516396
EWN,5.254019292604502
EWR,13.182294215975102
EYW,6.022802850356294
FAI,2.9455550829434283
FAR,6.758840864440079
FAT,9.543901156677181
FAY,9.072398190045249
FCA,1.3859154929577464
FLG,4.668364459535937
FLL,10.468583057746121
FNT,4.016825019794141
FSD,9.131354425879843
FSM,6.265071770334928
FWA,8.720142602495544
GCC,1.8230912476722532
GCK,5.374821173104435
GEG,4.9017397220332395
GFK,2.6417910447761193
GGG,8.09375
GJT,2.8599062133645954
GNV,8.505380076362375
GPT,4.587620788717681
GRB,4.261302681992337
GRI,4.1946107784431135
GRK,5.788493279886819
GRR,7.148074080514738
GSO,9.466242937853107
GSP,6.735787379192723
