ORIGIN,LATITUDE,LONGITUDE,Average Arrival Delay
BTM,45.95479528,-112.49746,-6.3940677966101696
BTR,30.53316083,-91.14963444,10.753374393919538
BTV,44.47300361,-73.1503125,5.6649117373799935
BUF,42.94052472,-78.73216667,0.1546426000775151
BUR,34.20061917,-118.3584969,2.9562130177514794
BWI,39.17540167,-76.66819833,6.768316724436742
BZN,45.77690139,-111.1530072,1.017223650385604
CAE,33.93884,-81.11953944,7.541643684500827
CAK,40.91631194,-81.44246556,-0.17236577440816958
CDC,37.70097028,-113.098575,0.4544
CDV,60.49183389,-145.4776503,-1.649859943977591
CEC,41.78015722,-124.2365333,9.583815028901734
CHA,35.03526833,-85.20378778,5.540748898678414
CHO,38.13863889,-78.45286111,8.504725085910653
CHS,32.89864639,-80.04050583,3.653858218318695
CID,41.88458833,-91.71087222,8.202332443445272
CIU,46.25075194,-84.47238528,8.22052067381317
CLD,33.127231,-117.278727,5.240445859872612
CLE,41.41089417,-81.84939667,2.625530878891985
CLL,30.58858944,-96.36382417,2.031430934656741
CLT,35.21401111,-80.94312583,5.479763143596497
CMH,39.99798528,-82.89188278,3.098698270837381
CMI,40.03925,-88.27805556,2.9954524783992724
CMX,47.16841722,-88.48906083,4.742268041237113
CNY,38.75495611,-109.7548439,-20.678048780487806
COD,44.52019417,-109.0237961,8.146842878120411
COS,38.80580556,-104.70025,7.22530612244898
COU,38.81809306,-92.21962917,10.80058651026393
CPR,42.90835556,-106.4644661,-4.617224880382775
CRP,27.77036083,-97.50121528,6.520394088669951
CRW,38.37315083,-81.59318972,10.075620322961797
CSG,32.51633333,-84.93886111,4.349829351535837
CVG,39.04614278,-84.6621725,5.2444080486663545
CWA,44.77761917,-89.66677944,3.6088977423638777
DAB,29.17991667,-81.05805556,-0.859190031152648
DAL,32.84711389,-96.85177222,7.785421024091719
DAY,39.90237583,-84.219375,3.7381945969690316
DBQ,42.40295944,-90.70916722,1.0481171548117154
DCA,38.85208333,-77.03772222,2.756350685491077
DEN,39.85840806,-104.6670019,6.466495491278094
DFW,32.89595056,-97.0372,6.416853253722856
DHN,31.32133917,-85.44962889,9.024246877296106
DIK,46.79738889,-102.8019528,-4.297242083758937
DLG,59.0454125,-158.5033389,-7.87012987012987
DLH,46.84209028,-92.19364861,9.45945945945946
DRO,37.15151667,-107.7537692,6.022789425706472
DSM,41.53493306,-93.66068222,6.21637891867333
DTW,42.21205889,-83.34883583,3.2160702979276827
DVL,48.11424528,-98.90877833,2.2315175097276265
EAU,44.86525722,-91.48507194,5.941091954022989
EGE,39.64256778,-106.9176953,12.306988352745424
EKO,40.82492611,-115.7916964,-3.312280701754386
ELM,42.15991361,-76.89144333,5.495004541326067
ELP,31.80666667,-106.3778056,4.709702538545398
ERI,42.08202139,-80.17621556,7.705882352941177
ESC,45.72266972,-87.09373139,2.83993399339934
EUG,44.12326,-123.2186856,3.243110996652073
EVV,38.03799139,-87.53062667,6.189129904947599
EWN,35.07297222,-77.04294444,5.358064516129033
EWR,40.69249722,-74.16866056,3.922799469628833
EYW,24.55611111,-81.75955556,2.1688187470109996
FAI,64.8136775,-147.8596694,0.4230277185501066
FAR,46.91934889,-96.81498889,3.9899802890932983
FAT,36.77619444,-119.7181389,8.406361356737495
FAY,34.99147222,-78.88,5.759931895573212
FCA,48.31140472,-114.2550694,-2.739027843322322
FLG,35.13845472,-111.6712183,6.211211778029445
FLL,26.07258333,-80.15275,3.445789131017579
FNT,42.96550333,-83.74345639,-2.1987700853005356
FSD,43.58135111,-96.74170028,8.646544025718878
FSM,35.33659028,-94.36744111,5.68953934740883
FWA,40.97846583,-85.19514639,6.345142243692968
GCC,44.34889806,-105.5393614,-4.55607476635514
GCK,37.92751556,-100.7244147,4.483500717360115
GEG,47.61985556,-117.5338425,2.6739405747686313
GFK,47.949255,-97.17611111,4.240049751243781
GGG,32.38486111,-94.71171,8.907324364723468
GJT,39.1224125,-108.5267347,1.5103244837758112
GNV,29.69005556,-82.27177778,7.771697455559428
GPT,30.40728028,-89.07009278,1.3599369913363086
GRB,44.48507333,-88.12959,3.613479262672811
GRI,40.96747222,-98.30861111,-0.27492447129909364
GRK,31.06489778,-97.82779778,5.0049645390070925
GRR,42.88081972,-85.52276778,1.607694320858414
GSO,36.09774694,-79.9372975,5.542593905031892
GSP,34.89566722,-82.21885833,2.655866400228376
GST,58.42438139,-135.7073814,21.763157894736842
GTF,47.48200194,-111.3706853,-1.2282099343955013
GTR,33.45033444,-88.59136861,7.681
GUC,38.53396333,-106.9331817,8.625
GUM,13.48345,-144.7959825,4.575
HDN,40.48118028,-107.2176597,8.157223796033994
HIB,47.38659917,-92.83899333,-1.2622268470343392
HLN,46.60681806,-111.9827503,-2.1455128205128204
HNL,21.31869111,-157.9224072,0.5786284711071146
HOB,32.68752778,-103.2170278,2.756666666666667
HOU,29.64541861,-95.27888889,7.163743213946572
HPN,41.06695778,-73.70757444,9.087898089171974
HRL,26.22850611,-97.65439389,1.2853680702817327
HSV,34.6404475,-86.77310944,2.904821280133001
HYA,41.66933639,-70.28035583,8.621951219512194
HYS,38.84494167,-99.27403361,2.6721311475409837
IAD,38.94453194,-77.45580972,4.505307971508883
IAH,29.98047222,-95.33972222,6.906339507351537
ICT,37.64995889,-97.43304583,6.240574296719972
IDA,43.51455556,-112.0701667,-2.530502885408079
ILG,39.67872222,-75.60652778,24.063157894736843
ILM,34.27061111,-77.90255556,3.439571150097466
IMT,45.81835417,-88.1145425,-1.3806646525679758
IND,39.71732917,-86.29438417,1.8575650333831952
INL,48.56618722,-93.40306667,5.161184210526316
ISN,48.17793861,-103.6423467,0.4972211930344572
ISP,40.7952425,-73.10021194,1.8562119895742832
ITH,42.49102778,-76.45844444,7.9
ITO,19.72026306,-155.0484703,0.20850104653034937
JAC,43.60732417,-110.7377389,2.159078289838978
JAN,32.31116667,-90.07588889,3.513116057233704
JAX,30.49405556,-81.68786111,3.2917650682821646
JFK,40.63975111,-73.77892556,3.1688684721471607
JLN,37.15181361,-94.49826833,7.983988355167394
JMS,46.92971944,-98.67819528,2.0488997555012225
JNU,58.35496194,-134.5762764,5.5512497133684935
KOA,19.73876583,-156.0456314,-0.3914128806789815
KTN,55.35556861,-131.71374,3.2533441426834213
LAN,42.7787,-84.58735806,5.659237246161466
LAR,41.31205,-105.6749864,-4.332236842105263
LAS,36.08036111,-115.1523333,5.654198885092609
LAW,34.56771444,-98.41663667,6.5040590405904055
LAX,33.94253611,-118.4080744,5.286918442405942
LBB,33.66363889,-101.8227778,6.426759410801964
LCH,30.1260975,-93.22340361,0.03763171098845961
LEX,38.03697222,-84.60538889,2.226973684210526
LFT,30.20527972,-91.987655,7.12656595431098
LGA,40.77724306,-73.87260917,5.043357442317561
LGB,33.81772222,-118.1516111,4.025751978891821
LIH,21.97598306,-159.3389581,-1.0581610206775187
LIT,34.72939611,-92.22424556,5.26049968657652
LNK,40.85097222,-96.75925,4.08140350877193
LRD,27.54373861,-99.46154361,2.391566265060241
LSE,43.87937972,-91.25653778,1.8980526918671248
LWS,46.37449806,-117.0153944,-6.889235569422777
MAF,31.94252778,-102.2019139,5.494135645079042
MBS,43.53291472,-84.07964722,4.908584169453735
MCI,39.29760528,-94.71390556,3.638177801258345
MCO,28.42888889,-81.31602778,6.402613507904638
MDT,40.19349528,-76.76340361,1.6512160228898427
MDW,41.7859825,-87.75242444,5.280854861328419
MEI,32.33313333,-88.75120556,7.949484536082474
MEM,35.04241667,-89.97666667,3.7824554779434902
MFE,26.17583333,-98.23861111,3.710921985815603
MFR,42.37422778,-122.8734978,3.9891385767790264
MGM,32.30064417,-86.39397611,6.945486518171161
MHK,39.14096722,-96.67083278,1.9608416130917592
MHT,42.93451639,-71.43705583,-0.24783128926114267
MIA,25.79325,-80.29055556,6.493089047554897
MKE,42.94722222,-87.89658333,2.1220010690815334
MKG,43.16948806,-86.23822306,5.8691176470588236
MLB,28.10275,-80.64580556,1.7809457579972183
MLI,41.44852639,-90.50753917,6.284293727689954
MLU,32.51086556,-92.03768778,7.005396825396826
MMH,37.62404861,-118.8377722,7.928571428571429
MOB,30.69141667,-88.24283333,6.909806862928933
MOT,48.25937778,-101.2803339,2.0382916053019144
MQT,46.353639,-87.395361,1.68944099378882
MRY,36.5869825,-121.8429478,5.936440677966102
MSN,43.13985778,-89.33751361,2.6748732802317163
MSO,46.91630556,-114.0905556,-1.5723920863309353
MSP,44.88054694,-93.2169225,1.5286948942083927
MSY,29.99338889,-90.25802778,3.3186370356240165
MTJ,38.50886722,-107.8938333,2.4886831275720165
MVY,41.39302583,-70.6143325,12.356481481481481
MYR,33.67975,-78.92833333,7.083922768113172
OAJ,34.82916444,-77.61213778,9.559349593495934
OAK,37.72129083,-122.2207167,6.157983487725292
OGG,20.89864972,-156.4304578,0.876003768336997
OKC,35.39308833,-97.60073389,4.441402662993572
OMA,41.30251861,-95.89417306,3.217129474740716
OME,64.51220222,-165.4452458,8.283018867924529
ONT,34.056,-117.6011944,4.0137927498333585
ORD,41.979595,-87.90446417,7.59611995265027
ORF,36.89461111,-76.20122222,3.494097639055622
ORH,42.26733944,-71.87570944,0.5441389290882779
OTH,43.41713889,-124.2460278,16.1722972972973
OTZ,66.88467694,-162.5985497,6.562952243125904
PAH,37.06083333,-88.77375,4.997067448680352
PBI,26.68316194,-80.09559417,7.444444444444445
PDX,45.58872222,-122.5975,0.6808402837321693
PHF,37.13189556,-76.4929875,8.409530900967981
PHL,39.87195278,-75.24114083,3.859551513782196
PHX,33.43416667,-112.0080556,4.033855941831402
PIA,40.66424333,-89.69330556,5.449193548387097
PIB,31.46714944,-89.33705778,8.391869918699188
PIH,42.91130556,-112.5958611,2.1875881523272214
PIT,40.49146583,-80.23287083,-1.5000969330386569
PLN,45.5709275,-84.796715,6.931818181818182
PNS,30.47330556,-87.18744444,3.2008435136707387
PPG,14.33102278,-170.7105258,27.643478260869564
PSC,46.26468028,-119.1190292,0.4944295044179793
PSE,18.00830278,-66.56301194,-4.339598997493734
PSG,56.80165194,-132.9452781,5.695224719101123
PSP,33.82921556,-116.5062531,5.826150781168082
PUB,38.28908722,-104.4965722,2.2213438735177866
PVD,41.72399917,-71.42822111,0.10043041606886657
PWM,43.64616667,-70.30875,3.3361310951239007
RAP,44.04532139,-103.0573708,3.363848396501458
RDD,40.50898361,-122.2934019,0.62890625
RDM,44.25406722,-121.1499633,0.8020698576972833
RDU,35.87763889,-78.78747222,4.005373186916437
RHI,45.63119306,-89.46745361,5.020527859237537
RIC,37.50516667,-77.31966667,5.3022101120193765
RKS,41.5942175,-109.0651928,-0.5488308115543329
RNO,39.49857611,-119.7680647,4.91449814126394
ROA,37.32546833,-79.97542833,6.56516393442623
ROC,43.11886611,-77.67238389,0.8631288420524401
ROW,33.30155556,-104.5305556,5.892323030907278
RST,43.90882639,-92.49798722,3.4948979591836733
RSW,26.53616667,-81.75516667,3.57607862270858
SAF,35.61677778,-106.0881389,8.013131976362443
SAN,32.73355611,-117.1896567,3.0306411853579664
SAT,29.53369444,-98.46977778,1.7188839187963338
SAV,32.12758333,-81.20213889,5.461509715994021
SBA,34.42621194,-119.8403733,5.113025927650986
SBN,41.70895361,-86.31847417,8.679419802396469
SBP,35.23705806,-120.6423931,4.6908431550317315
SCC,70.19475583,-148.4651608,0.9051339285714286
SCE,40.851206,-77.846302,5.404661016949152
SDF,38.17438889,-85.736,2.691123272423708
SEA,47.44898194,-122.3093131,2.5804594363649938
SFO,37.61900194,-122.3748433,5.400820879155309
SGF,37.24432611,-93.38685806,8.630414887126296
SGU,37.09058333,-113.5930556,1.9113025848960974
SHV,32.4466275,-93.82559833,9.194813213954925
SIT,57.04713806,-135.3615983,2.041018387553041
SJC,37.36186194,-121.9290089,4.828154986031823
SJT,31.35775,-100.4963056,4.0378027170702895
SJU,18.43941667,-66.00183333,2.506036485508626
SLC,40.78838778,-111.9777731,0.4051670894976388
SMF,38.69542167,-121.5907669,5.147105432575645
SMX,34.89924833,-120.4575825,5.64656381486676
SNA,33.67565861,-117.8682225,1.5271674289123085
SPI,39.84395194,-89.67761861,7.225225225225225
SPS,33.98879611,-98.49189333,5.232323232323233
SRQ,27.39533333,-82.55411111,4.455825510767532
STC,45.54532417,-94.05833667,19.558441558441558
STL,38.74768694,-90.35998972,3.7113479673508203
STT,18.33730556,-64.97336111,3.798410896708286
STX,17.70188889,-64.79855556,5.06
SUN,43.50484139,-114.2965903,1.063646170442287
SUX,42.40260333,-96.38436694,5.603715170278638
SWF,41.50409361,-74.10483833,6.314363143631437
SYR,43.11118694,-76.10631056,0.35411184210526314
TLH,30.39652778,-84.35033333,3.3021351272301844
TOL,41.58680556,-83.80783333,-3.0730964467005077
TPA,27.97547222,-82.53325,4.5163045071992025
TRI,36.47521417,-82.40742056,4.116707021791767
TTN,40.27669111,-74.81346833,10.576771653543307
TUL,36.19837222,-95.88824167,3.6421718854097267
TUS,32.11608333,-110.9410278,2.1209543184760498
TVC,44.74144472,-85.582235,1.661436541143654
TWF,42.48180389,-114.4877356,-1.5448430493273542
TXK,33.45370806,-93.99102,5.27
TYR,32.35413889,-95.40238611,5.5990916597853015
TYS,35.81248722,-83.99285583,7.601898305084746
VEL,40.44090167,-109.5099203,-7.52
VLD,30.7825,-83.27672222,7.016781836130306
VPS,30.48325,-86.5254,5.1731702582022905
WRG,56.48432583,-132.3698242,4.87977369165488
WYS,44.68839917,-111.1176375,-1.8653846153846154
XNA,36.28186944,-94.30681111,10.282364830722587
YAK,59.50336056,-139.6602261,-5.34691011235955
YUM,32.65658333,-114.6059722,2.1683899556868536
